date,open,high,low,close
2008-02-13,156.470000,157.950000,155.750000,157.830000
2008-02-14,157.770000,158.560000,157.270000,158.000000
2008-02-15,157.850010,158.899990,157.450000,158.190000
2008-02-18,158.289990,158.740010,158.009995,158.720000
2008-02-19,158.550000,159.080002,157.890000,158.690000
2008-02-20,158.660000,159.289990,157.679990,159.059998
2008-02-21,159.070007,159.600010,158.710010,158.980000
2008-02-22,159.039993,159.340000,158.100010,159.089996
2008-02-25,159.270000,160.420000,158.860000,160.220000
2008-02-26,160.230000,160.770000,159.570010,160.700000
2008-02-27,160.590000,161.420000,159.770000,160.950000
2008-02-28,160.890000,161.080002,159.850010,160.259990
2008-02-29,160.029999,160.210010,157.539990,157.679990
2008-03-03,157.350010,157.750000,155.890000,157.059998
2008-03-04,157.240010,157.420000,156.050003,157.190000
2008-03-05,157.190000,159.250000,156.950000,158.910000
2008-03-06,158.750000,158.940000,157.640000,157.940000
2008-03-07,157.910000,158.440000,156.570010,157.740010
2008-03-10,157.450000,157.620000,155.899990,156.100010
2008-03-11,156.100010,158.940000,155.530000,158.500000
2008-03-12,158.640000,159.200000,157.399990,157.509990
2008-03-13,157.690000,158.059998,155.440000,157.140000
2008-03-14,157.050003,157.640000,154.740010,155.130000
2008-03-17,155.070007,155.649990,151.750000,153.450000
2008-03-18,152.940000,156.270000,152.550000,156.220000
2008-03-19,156.160000,157.059998,153.990010,154.259990
2008-03-20,154.160000,155.190000,151.710010,153.429990
2008-03-21,153.250000,154.210010,152.929990,153.690000
2008-03-24,153.179990,155.649990,153.050003,155.380000
2008-03-25,155.300000,156.789990,155.089996,156.500000
2008-03-26,156.170000,157.520000,155.610000,156.970000
2008-03-27,156.810000,158.089996,155.820010,157.280000
2008-03-28,157.190000,158.410000,156.490010,156.670000
2008-03-31,156.350010,158.230000,155.980000,157.500000
2008-04-01,157.470000,159.270000,156.250000,158.990010
2008-04-02,158.980000,160.800000,158.480000,160.470000
2008-04-03,160.440000,161.080002,159.220000,160.440000
2008-04-04,160.350010,161.179990,159.560000,159.740010
2008-04-07,160.039993,161.530000,159.470000,160.770000
2008-04-08,160.789990,161.770000,160.410000,161.029999
2008-04-09,160.990010,161.560000,160.539990,161.160000
2008-04-10,161.009995,161.270000,158.730000,160.300000
2008-04-11,160.149990,161.399990,159.280000,159.610000
2008-04-14,159.029999,160.289990,158.179990,160.190000
2008-04-15,160.059998,160.990010,159.590000,160.850010
2008-04-16,160.759990,162.530000,160.370000,162.340000
2008-04-17,162.240010,163.280000,162.080002,163.000000
2008-04-18,162.910000,164.730000,162.600010,163.980000
2008-04-21,164.039993,164.920000,163.780000,164.250000
2008-04-22,164.240010,165.000000,163.210010,164.640000
2008-04-23,164.509990,165.029999,163.730000,164.240010
2008-04-24,164.240010,164.560000,162.840000,163.470000
2008-04-25,163.520000,163.870000,162.610000,163.160000
2008-04-28,163.050003,163.940000,162.789990,163.029999
2008-04-29,163.039993,163.280000,161.009995,161.940000
2008-04-30,161.960010,163.160000,161.610000,162.270000
2008-05-01,162.360000,162.509990,160.539990,161.590000
2008-05-02,161.450000,162.690000,161.380000,162.539990
2008-05-05,162.410000,163.210010,162.259990,162.539990
2008-05-06,162.610000,162.810000,161.929990,162.630000
2008-05-07,162.649990,163.100010,160.929990,161.080002
2008-05-08,161.190000,161.320010,158.980000,159.820010
2008-05-09,159.810000,160.120000,158.539990,159.240010
2008-05-12,159.170000,161.570010,158.570010,161.390000
2008-05-13,161.340000,162.370000,160.070007,162.039993
2008-05-14,161.929990,162.960010,161.640000,162.580000
2008-05-15,162.630000,163.000000,161.500000,161.690000
2008-05-16,161.640000,162.550000,161.210010,162.080002
2008-05-19,162.120000,162.560000,161.500000,161.910000
2008-05-20,161.860000,163.059998,161.390000,162.200000
2008-05-21,162.179990,163.210010,161.399990,162.640000
2008-05-22,162.670000,163.880000,162.190000,163.690000
