date,open,high,low,close
2022-03-03,0.920200,0.921800,0.917100,0.917100
2022-03-04,0.917200,0.921150,0.916250,0.916500
2022-03-07,0.918200,0.927500,0.916750,0.925300
2022-03-08,0.925700,0.930800,0.924800,0.929000
2022-03-09,0.929400,0.930400,0.924950,0.926200
2022-03-10,0.926300,0.931050,0.925450,0.930000
2022-03-11,0.930200,0.935350,0.928950,0.934600
2022-03-14,0.933600,0.939000,0.931900,0.938500
2022-03-15,0.938600,0.943300,0.937150,0.941000
2022-03-16,0.941100,0.946150,0.938950,0.940200
2022-03-17,0.940450,0.943300,0.933550,0.936800
2022-03-18,0.937100,0.938450,0.931350,0.931200
2022-03-21,0.931950,0.935350,0.929350,0.933500
2022-03-22,0.934000,0.937700,0.931350,0.933100
2022-03-23,0.933150,0.935900,0.930050,0.930500
2022-03-24,0.930600,0.934900,0.929650,0.930200
2022-03-25,0.930200,0.931550,0.925950,0.930300
2022-03-28,0.931200,0.938300,0.930000,0.933800
2022-03-29,0.933900,0.937500,0.929700,0.931300
2022-03-30,0.931550,0.932050,0.921950,0.923200
2022-03-31,0.923150,0.926000,0.919450,0.922600
2022-04-01,0.922850,0.928150,0.921950,0.925400
2022-04-04,0.925900,0.928200,0.924450,0.926200
2022-04-05,0.926400,0.929950,0.923650,0.929800
2022-04-06,0.929600,0.935150,0.928800,0.932900
2022-04-07,0.933200,0.934900,0.931650,0.934000
2022-04-08,0.934400,0.937550,0.932650,0.934600
2022-04-11,0.930250,0.937300,0.929900,0.930500
2022-04-12,0.930800,0.934600,0.928550,0.933100
2022-04-13,0.933400,0.935800,0.931350,0.934500
2022-04-14,0.934900,0.943450,0.932350,0.942100
2022-04-15,0.942250,0.944700,0.941100,0.942500
2022-04-18,0.944300,0.945450,0.942000,0.944700
2022-04-19,0.944250,0.952500,0.943250,0.951600
2022-04-20,0.951850,0.953750,0.945400,0.948200
2022-04-21,0.948500,0.955450,0.945700,0.953100
2022-04-22,0.953100,0.959400,0.952800,0.957100
2022-04-25,0.957700,0.959950,0.954650,0.959500
2022-04-26,0.959350,0.962950,0.956400,0.962500
2022-04-27,0.962400,0.970250,0.961400,0.968900
2022-04-28,0.969100,0.976000,0.967850,0.972100
2022-04-29,0.971650,0.973800,0.967050,0.973400
2022-05-02,0.970800,0.979050,0.970800,0.977900
2022-05-03,0.978200,0.980150,0.971950,0.978800
2022-05-04,0.977750,0.985350,0.971950,0.972000
2022-05-05,0.972150,0.989150,0.970850,0.984800
2022-05-06,0.984850,0.989400,0.982650,0.988700
2022-05-09,0.988200,0.996700,0.987850,0.993600
2022-05-10,0.993850,0.997650,0.990550,0.996000
2022-05-11,0.996250,0.996600,0.987100,0.994300
2022-05-12,0.994400,1.005100,0.993100,1.002900
2022-05-13,1.003500,1.004900,0.999100,1.001700
2022-05-16,1.002200,1.006600,1.000650,1.001800
2022-05-17,1.002050,1.002600,0.991750,0.993400
2022-05-18,0.993900,0.998900,0.985950,0.987700
2022-05-19,0.988050,0.989000,0.969600,0.973000
