study,pair,date,side,outcome,tie,k
single z,GBPJPY,2023-05-15,top,continuation,False,3
single z,GBPJPY,2023-06-02,top,reversal,False,1
single z,GBPJPY,2023-06-09,top,continuation,False,2
single z,GBPJPY,2023-11-14,top,reversal,False,3
single z,GBPJPY,2023-11-23,top,reversal,False,7
single z,GBPJPY,2024-02-26,top,reversal,False,3
single z,GBPJPY,2024-03-20,top,reversal,False,1
single z,GBPJPY,2024-04-26,top,continuation,True,1
single z,GBPJPY,2024-05-17,top,continuation,False,3
single z,GBPJPY,2024-06-24,top,continuation,False,5
single z,GBPJPY,2024-08-05,bottom,reversal,False,1
single z,GBPJPY,2025-02-06,bottom,reversal,False,4
single z,GBPJPY,2025-02-21,bottom,reversal,False,5
single z,GBPJPY,2025-04-08,bottom,continuation,True,1
single z,GBPJPY,2025-06-23,top,reversal,False,7
single z,GBPJPY,2025-07-08,top,reversal,False,10
single z,GBPJPY,2025-10-06,top,continuation,False,1
single z,GBPJPY,2025-10-13,top,reversal,False,1
single z,GBPJPY,2025-10-21,top,reversal,False,5
single z,GBPJPY,2025-11-18,top,continuation,False,2
single z,GBPJPY,2025-12-03,top,continuation,False,4
single z,GBPJPY,2025-12-19,top,continuation,False,16
single z,GBPJPY,2026-04-13,top,reversal,False,13
single z,GBPJPY,2026-07-06,top,continuation,False,7
single z,GBPJPY,2026-07-24,top,reversal,False,3
single z,CADJPY,2021-01-14,top,reversal,False,1
single z,CADJPY,2021-02-05,top,reversal,False,2
single z,CADJPY,2021-02-15,top,continuation,False,4
single z,CADJPY,2021-03-01,top,continuation,False,3
single z,CADJPY,2021-03-26,top,continuation,False,3
single z,CADJPY,2021-08-19,bottom,continuation,False,1
single z,CADJPY,2021-09-20,bottom,reversal,False,1
single z,CADJPY,2021-10-14,top,continuation,False,3
single z,CADJPY,2021-10-26,top,reversal,False,1
single z,CADJPY,2022-03-15,top,continuation,False,1
single z,CADJPY,2022-04-28,top,reversal,False,1
single z,CADJPY,2022-06-07,top,continuation,False,1
single z,CADJPY,2022-09-07,top,reversal,False,5
single z,CADJPY,2022-11-29,bottom,reversal,False,1
single z,CADJPY,2022-12-01,bottom,continuation,False,6
single z,CADJPY,2022-12-13,bottom,continuation,False,5
single z,CADJPY,2022-12-29,bottom,continuation,False,1
single z,CADJPY,2023-01-13,bottom,reversal,False,3
single z,CADJPY,2023-05-01,top,reversal,False,1
single z,CADJPY,2023-05-17,top,continuation,False,8
single z,CADJPY,2023-06-01,top,continuation,False,1
single z,CADJPY,2023-12-07,bottom,reversal,False,1
single z,CADJPY,2023-12-13,bottom,continuation,False,1
single z,CADJPY,2024-04-25,top,continuation,False,1
single z,CADJPY,2024-05-27,top,reversal,False,3
single z,CADJPY,2024-05-31,top,reversal,False,1
single z,CADJPY,2024-06-20,top,continuation,False,2
single z,CADJPY,2024-07-31,bottom,continuation,False,2
single z,CADJPY,2024-08-20,bottom,reversal,False,8
single z,CADJPY,2024-09-13,bottom,reversal,False,4
single z,CADJPY,2025-02-06,bottom,reversal,False,4
single z,CADJPY,2025-02-20,bottom,continuation,False,3
single z,CADJPY,2025-07-08,top,continuation,False,5
single z,CADJPY,2025-07-31,top,reversal,False,1
single z,CADJPY,2025-10-07,top,continuation,False,2
single z,CADJPY,2025-10-23,top,continuation,False,5
single z,CADJPY,2025-11-10,top,continuation,False,6
single z,CADJPY,2025-11-26,top,continuation,False,7
single z,CADJPY,2025-12-19,top,reversal,False,11
single z,CADJPY,2026-03-11,top,reversal,False,2
single z,CADJPY,2026-04-27,top,reversal,False,3
single z,CADJPY,2026-07-31,bottom,continuation,False,1
single z,AUDJPY,2021-01-05,top,continuation,False,1
single z,AUDJPY,2021-02-19,top,continuation,False,3
single z,AUDJPY,2021-07-08,bottom,reversal,False,1
single z,AUDJPY,2021-07-13,bottom,continuation,False,2
single z,AUDJPY,2021-08-16,bottom,continuation,False,1
single z,AUDJPY,2021-10-19,top,continuation,False,2
single z,AUDJPY,2021-10-26,top,reversal,False,5
single z,AUDJPY,2022-03-16,top,continuation,False,1
single z,AUDJPY,2022-09-07,top,continuation,False,3
single z,AUDJPY,2022-12-02,bottom,reversal,False,5
single z,AUDJPY,2022-12-20,bottom,reversal,False,2
single z,AUDJPY,2022-12-30,bottom,continuation,False,2
single z,AUDJPY,2023-03-15,bottom,reversal,False,2
single z,AUDJPY,2023-03-23,bottom,reversal,False,4
single z,AUDJPY,2023-06-09,top,continuation,False,2
single z,AUDJPY,2023-07-03,top,reversal,False,3
single z,AUDJPY,2023-11-03,top,reversal,False,2
single z,AUDJPY,2023-11-14,top,continuation,False,2
single z,AUDJPY,2023-11-22,top,reversal,False,9
single z,AUDJPY,2024-03-20,top,reversal,False,2
single z,AUDJPY,2024-04-03,top,continuation,False,1
single z,AUDJPY,2024-04-11,top,reversal,False,1
single z,AUDJPY,2024-04-23,top,continuation,False,2
single z,AUDJPY,2024-05-06,top,continuation,False,5
single z,AUDJPY,2024-05-31,top,reversal,False,2
single z,AUDJPY,2024-06-21,top,continuation,False,3
single z,AUDJPY,2024-08-02,bottom,continuation,False,1
single z,AUDJPY,2025-02-06,bottom,reversal,False,4
single z,AUDJPY,2025-02-26,bottom,continuation,False,2
single z,AUDJPY,2025-03-07,bottom,continuation,False,1
single z,AUDJPY,2025-03-13,bottom,reversal,False,1
single z,AUDJPY,2025-04-03,bottom,continuation,False,1
single z,AUDJPY,2025-04-16,bottom,reversal,False,7
single z,AUDJPY,2025-07-11,top,reversal,False,4
single z,AUDJPY,2025-10-06,top,continuation,False,2
single z,AUDJPY,2025-10-27,top,continuation,False,3
single z,AUDJPY,2025-11-10,top,continuation,False,3
single z,AUDJPY,2025-11-14,top,continuation,False,4
single z,AUDJPY,2025-11-26,top,continuation,False,7
single z,AUDJPY,2025-12-19,top,continuation,False,5
single z,AUDJPY,2026-01-22,top,reversal,False,1
single z,AUDJPY,2026-02-03,top,continuation,True,3
single z,AUDJPY,2026-02-25,top,reversal,False,3
single z,AUDJPY,2026-03-10,top,continuation,False,1
single z,AUDJPY,2026-08-03,bottom,reversal,False,1
single z,NZDJPY,2021-01-06,top,reversal,False,5
single z,NZDJPY,2021-02-24,top,reversal,False,2
single z,NZDJPY,2021-07-19,bottom,reversal,False,2
single z,NZDJPY,2021-08-17,bottom,continuation,False,2
single z,NZDJPY,2021-10-14,top,continuation,False,1
single z,NZDJPY,2021-11-03,top,reversal,False,1
single z,NZDJPY,2022-03-17,top,continuation,False,2
single z,NZDJPY,2022-04-19,top,reversal,False,3
single z,NZDJPY,2022-09-07,top,reversal,False,3
single z,NZDJPY,2022-09-30,bottom,reversal,False,1
single z,NZDJPY,2022-10-07,bottom,reversal,False,4
single z,NZDJPY,2023-03-24,bottom,reversal,False,3
single z,NZDJPY,2023-05-08,top,reversal,False,3
single z,NZDJPY,2023-05-17,top,continuation,False,2
single z,NZDJPY,2023-06-14,top,continuation,False,2
single z,NZDJPY,2023-06-30,top,continuation,False,2
single z,NZDJPY,2023-09-29,top,reversal,False,2
single z,NZDJPY,2023-10-10,top,reversal,False,2
single z,NZDJPY,2023-11-03,top,continuation,False,8
single z,NZDJPY,2023-11-23,top,continuation,False,4
single z,NZDJPY,2024-02-09,top,reversal,False,2
single z,NZDJPY,2024-02-16,top,continuation,False,2
single z,NZDJPY,2024-04-26,top,continuation,True,1
single z,NZDJPY,2024-05-08,top,continuation,False,4
single z,NZDJPY,2024-06-05,top,continuation,False,1
single z,NZDJPY,2024-06-11,top,continuation,False,8
single z,NZDJPY,2024-07-03,top,continuation,True,5
single z,NZDJPY,2024-08-02,bottom,continuation,False,1
single z,NZDJPY,2025-02-03,bottom,continuation,False,4
single z,NZDJPY,2025-02-21,bottom,continuation,False,4
single z,NZDJPY,2025-03-10,bottom,reversal,False,2
single z,NZDJPY,2025-04-04,bottom,continuation,True,1
single z,NZDJPY,2025-04-10,bottom,reversal,False,3
single z,NZDJPY,2025-11-26,top,continuation,False,8
single z,NZDJPY,2025-12-19,top,reversal,False,9
single z,NZDJPY,2026-01-20,top,continuation,False,2
single z,NZDJPY,2026-01-28,top,continuation,False,2
single z,NZDJPY,2026-05-29,top,reversal,False,1
single z,NZDJPY,2026-06-26,bottom,reversal,False,2
single z,NZDJPY,2026-07-15,top,reversal,False,11
single stretch,EURUSD,2021-01-07,top,reversal,False,1
single stretch,EURUSD,2021-03-31,bottom,reversal,False,3
single stretch,EURUSD,2021-07-08,bottom,reversal,False,1
single stretch,EURUSD,2021-09-30,bottom,continuation,False,4
single stretch,EURUSD,2021-10-07,bottom,reversal,False,5
single stretch,EURUSD,2021-11-16,bottom,continuation,False,1
single stretch,EURUSD,2021-11-22,bottom,continuation,False,2
single stretch,EURUSD,2022-03-07,bottom,reversal,False,2
single stretch,EURUSD,2022-04-27,bottom,continuation,False,1
single stretch,EURUSD,2022-05-06,bottom,continuation,False,4
single stretch,EURUSD,2022-07-07,bottom,continuation,False,2
single stretch,EURUSD,2022-09-27,bottom,reversal,False,2
single stretch,EURUSD,2022-12-01,top,continuation,False,8
single stretch,EURUSD,2022-12-27,top,reversal,False,5
single stretch,EURUSD,2023-01-09,top,continuation,False,3
single stretch,EURUSD,2023-01-19,top,continuation,False,2
single stretch,EURUSD,2023-02-01,top,reversal,False,1
single stretch,EURUSD,2023-04-13,top,reversal,False,2
single stretch,EURUSD,2023-07-12,top,continuation,False,1
single stretch,EURUSD,2023-09-14,bottom,reversal,False,3
single stretch,EURUSD,2023-09-25,bottom,continuation,False,2
single stretch,EURUSD,2023-10-02,bottom,reversal,False,4
single stretch,EURUSD,2023-11-20,top,reversal,False,2
single stretch,EURUSD,2023-11-24,top,reversal,False,5
single stretch,EURUSD,2023-12-27,top,reversal,False,4
single stretch,EURUSD,2024-04-12,bottom,reversal,False,7
single stretch,EURUSD,2024-08-19,top,continuation,False,2
single stretch,EURUSD,2024-10-17,bottom,continuation,False,4
single stretch,EURUSD,2024-10-25,bottom,reversal,False,3
single stretch,EURUSD,2024-11-11,bottom,continuation,False,2
single stretch,EURUSD,2024-12-18,bottom,reversal,False,8
single stretch,EURUSD,2025-01-02,bottom,reversal,False,2
single stretch,EURUSD,2025-01-10,bottom,reversal,False,3
single stretch,EURUSD,2025-03-05,top,continuation,False,2
single stretch,EURUSD,2025-04-03,top,reversal,False,1
single stretch,EURUSD,2025-04-10,top,continuation,False,1
single stretch,EURUSD,2025-05-06,top,reversal,False,2
single stretch,EURUSD,2025-06-12,top,reversal,False,3
single stretch,EURUSD,2025-06-24,top,continuation,False,2
single stretch,EURUSD,2026-01-26,top,continuation,False,1
single stretch,EURUSD,2026-03-13,bottom,reversal,False,1
single stretch,EURUSD,2026-06-23,bottom,reversal,False,7
single stretch,EURUSD,2026-08-19,top,reversal,False,7
single stretch,GBPUSD,2021-02-16,top,continuation,False,3
single stretch,GBPUSD,2021-09-30,bottom,reversal,False,1
single stretch,GBPUSD,2021-12-09,bottom,reversal,False,5
single stretch,GBPUSD,2022-03-14,bottom,reversal,False,3
single stretch,GBPUSD,2022-04-25,bottom,continuation,False,1
single stretch,GBPUSD,2022-05-06,bottom,continuation,False,4
single stretch,GBPUSD,2022-06-14,bottom,reversal,False,2
single stretch,GBPUSD,2022-07-06,bottom,continuation,False,6
single stretch,GBPUSD,2022-09-01,bottom,continuation,False,2
single stretch,GBPUSD,2022-09-21,bottom,continuation,False,1
single stretch,GBPUSD,2022-12-05,top,reversal,False,11
single stretch,GBPUSD,2023-06-19,top,reversal,False,1
single stretch,GBPUSD,2023-07-12,top,continuation,False,1
single stretch,GBPUSD,2023-09-21,bottom,continuation,False,1
single stretch,GBPUSD,2023-11-29,top,reversal,False,4
single stretch,GBPUSD,2024-07-15,top,reversal,False,7
single stretch,GBPUSD,2024-08-22,top,continuation,False,1
single stretch,GBPUSD,2024-08-26,top,reversal,False,6
single stretch,GBPUSD,2024-09-24,top,reversal,False,6
single stretch,GBPUSD,2024-11-18,bottom,continuation,False,4
single stretch,GBPUSD,2025-01-13,bottom,reversal,False,6
single stretch,GBPUSD,2025-03-10,top,continuation,False,18
single stretch,GBPUSD,2025-04-22,top,reversal,False,13
single stretch,GBPUSD,2025-05-23,top,reversal,False,4
single stretch,GBPUSD,2025-06-02,top,reversal,False,11
single stretch,GBPUSD,2025-06-26,top,reversal,False,4
single stretch,GBPUSD,2025-10-30,bottom,continuation,False,3
single stretch,GBPUSD,2025-11-19,bottom,reversal,False,4
single stretch,GBPUSD,2026-01-26,top,continuation,False,1
single stretch,GBPUSD,2026-08-21,top,reversal,False,4
single stretch,USDJPY,2021-02-04,top,reversal,False,3
single stretch,USDJPY,2021-02-16,top,reversal,False,3
single stretch,USDJPY,2021-02-26,top,continuation,False,3
single stretch,USDJPY,2021-07-01,top,reversal,False,1
single stretch,USDJPY,2021-09-29,top,reversal,False,1
single stretch,USDJPY,2021-10-08,top,continuation,False,1
single stretch,USDJPY,2021-10-25,top,continuation,False,5
single stretch,USDJPY,2021-11-16,top,reversal,False,1
single stretch,USDJPY,2021-11-24,top,reversal,False,2
single stretch,USDJPY,2022-01-04,top,reversal,False,3
single stretch,USDJPY,2022-03-11,top,continuation,False,1
single stretch,USDJPY,2022-05-17,top,reversal,False,1
single stretch,USDJPY,2022-06-01,top,continuation,False,3
single stretch,USDJPY,2022-06-17,top,continuation,False,2
single stretch,USDJPY,2022-07-04,top,continuation,False,5
single stretch,USDJPY,2022-09-01,top,continuation,False,3
single stretch,USDJPY,2022-09-26,top,continuation,False,12
single stretch,USDJPY,2022-10-24,top,reversal,False,2
single stretch,USDJPY,2022-12-01,bottom,reversal,False,3
single stretch,USDJPY,2022-12-20,bottom,reversal,False,6
single stretch,USDJPY,2022-12-30,bottom,reversal,False,4
single stretch,USDJPY,2023-01-12,bottom,continuation,False,2
single stretch,USDJPY,2023-05-18,top,reversal,False,1
single stretch,USDJPY,2023-05-22,top,continuation,False,3
single stretch,USDJPY,2023-06-16,top,continuation,False,4
single stretch,USDJPY,2023-08-14,top,continuation,False,11
single stretch,USDJPY,2023-09-05,top,reversal,False,4
single stretch,USDJPY,2023-09-15,top,continuation,False,6
single stretch,USDJPY,2023-10-25,top,continuation,False,1
single stretch,USDJPY,2023-10-31,top,reversal,False,1
single stretch,USDJPY,2023-11-10,top,reversal,False,2
single stretch,USDJPY,2023-12-07,bottom,reversal,False,1
single stretch,USDJPY,2023-12-14,bottom,reversal,False,3
single stretch,USDJPY,2023-12-27,bottom,continuation,False,1
single stretch,USDJPY,2024-02-13,top,reversal,False,2
single stretch,USDJPY,2024-04-10,top,continuation,False,3
single stretch,USDJPY,2024-05-29,top,reversal,False,1
single stretch,USDJPY,2024-06-20,top,continuation,False,4
single stretch,USDJPY,2024-07-31,bottom,continuation,False,2
single stretch,USDJPY,2024-08-20,bottom,continuation,False,12
single stretch,USDJPY,2024-10-23,top,continuation,False,10
single stretch,USDJPY,2024-11-12,top,continuation,False,3
single stretch,USDJPY,2024-12-19,top,reversal,False,20
single stretch,USDJPY,2025-02-21,bottom,reversal,False,5
single stretch,USDJPY,2025-03-10,bottom,reversal,False,2
single stretch,USDJPY,2025-04-16,bottom,reversal,False,7
single stretch,USDJPY,2025-07-31,top,reversal,False,1
single stretch,USDJPY,2025-10-07,top,continuation,False,2
single stretch,USDJPY,2025-10-13,top,reversal,False,2
single stretch,USDJPY,2025-10-30,top,reversal,False,5
single stretch,USDJPY,2025-11-12,top,reversal,False,2
single stretch,USDJPY,2025-11-17,top,continuation,False,2
single stretch,USDJPY,2025-11-26,top,reversal,False,3
single stretch,USDJPY,2026-01-12,top,continuation,False,1
single stretch,USDJPY,2026-06-18,top,continuation,False,8
single stretch,USDJPY,2026-07-08,top,reversal,False,2
single stretch,USDJPY,2026-07-21,top,continuation,False,2
single stretch,USDJPY,2026-07-31,bottom,continuation,False,1
single stretch,USDCAD,2021-04-29,bottom,continuation,False,5
single stretch,USDCAD,2021-05-20,bottom,reversal,False,16
single stretch,USDCAD,2021-07-19,top,reversal,False,2
single stretch,USDCAD,2021-08-19,top,continuation,False,1
single stretch,USDCAD,2021-11-26,top,reversal,False,7
single stretch,USDCAD,2021-12-20,top,reversal,False,2
single stretch,USDCAD,2022-05-10,top,reversal,False,3
single stretch,USDCAD,2022-09-20,top,continuation,False,1
single stretch,USDCAD,2022-10-06,top,continuation,False,5
single stretch,USDCAD,2022-10-14,top,reversal,False,1
single stretch,USDCAD,2023-03-08,top,reversal,False,3
single stretch,USDCAD,2023-06-15,bottom,continuation,False,5
single stretch,USDCAD,2023-07-13,bottom,reversal,False,1
single stretch,USDCAD,2023-08-25,top,reversal,False,3
single stretch,USDCAD,2023-09-07,top,reversal,False,1
single stretch,USDCAD,2023-10-04,top,reversal,False,2
single stretch,USDCAD,2023-10-26,top,reversal,False,5
single stretch,USDCAD,2023-12-15,bottom,continuation,False,4
single stretch,USDCAD,2024-04-12,top,continuation,False,2
single stretch,USDCAD,2024-07-29,top,reversal,False,2
single stretch,USDCAD,2024-08-23,bottom,continuation,False,2
single stretch,USDCAD,2024-10-14,top,continuation,False,7
single stretch,USDCAD,2024-11-06,top,reversal,False,1
single stretch,USDCAD,2024-11-13,top,continuation,False,2
single stretch,USDCAD,2024-12-06,top,continuation,False,5
single stretch,USDCAD,2025-01-10,top,reversal,False,2
single stretch,USDCAD,2025-01-17,top,reversal,False,1
single stretch,USDCAD,2025-04-11,bottom,timeout,False,20
single stretch,USDCAD,2025-06-04,bottom,continuation,False,7
single stretch,USDCAD,2025-10-09,top,continuation,False,3
single stretch,USDCAD,2025-12-12,bottom,continuation,False,7
single stretch,USDCAD,2026-01-27,bottom,continuation,False,1
single stretch,USDCAD,2026-02-10,bottom,reversal,False,1
single stretch,USDCAD,2026-03-30,top,reversal,False,7
single stretch,USDCAD,2026-06-05,top,continuation,False,4
single stretch,USDCAD,2026-08-19,bottom,continuation,False,2
single stretch,NZDUSD,2021-01-05,top,continuation,False,1
single stretch,NZDUSD,2021-02-24,top,reversal,False,1
single stretch,NZDUSD,2021-06-18,bottom,reversal,False,2
single stretch,NZDUSD,2021-11-26,bottom,continuation,False,5
single stretch,NZDUSD,2021-12-13,bottom,reversal,False,3
single stretch,NZDUSD,2021-12-20,bottom,reversal,False,2
single stretch,NZDUSD,2022-01-27,bottom,reversal,False,3
single stretch,NZDUSD,2022-04-26,bottom,continuation,False,2
single stretch,NZDUSD,2022-05-05,bottom,continuation,False,2
single stretch,NZDUSD,2022-05-18,bottom,reversal,False,1
single stretch,NZDUSD,2022-06-13,bottom,reversal,False,3
single stretch,NZDUSD,2022-07-06,bottom,continuation,False,6
single stretch,NZDUSD,2022-09-20,bottom,continuation,False,2
single stretch,NZDUSD,2022-10-06,bottom,continuation,False,2
single stretch,NZDUSD,2022-10-14,bottom,reversal,False,2
single stretch,NZDUSD,2022-11-30,top,continuation,False,1
single stretch,NZDUSD,2022-12-07,top,continuation,False,4
single stretch,NZDUSD,2023-08-16,bottom,reversal,False,10
single stretch,NZDUSD,2023-12-01,top,reversal,False,2
single stretch,NZDUSD,2023-12-19,top,continuation,False,5
single stretch,NZDUSD,2024-04-01,bottom,reversal,False,2
single stretch,NZDUSD,2024-04-16,bottom,reversal,False,2
single stretch,NZDUSD,2024-07-24,bottom,continuation,False,1
single stretch,NZDUSD,2024-08-23,top,continuation,False,4
single stretch,NZDUSD,2024-09-24,top,reversal,False,1
single stretch,NZDUSD,2024-11-13,bottom,continuation,False,7
single stretch,NZDUSD,2024-11-26,bottom,reversal,False,1
single stretch,NZDUSD,2024-12-12,bottom,continuation,False,4
single stretch,NZDUSD,2025-01-17,bottom,reversal,False,1
single stretch,NZDUSD,2025-09-25,bottom,reversal,False,4
single stretch,NZDUSD,2025-10-10,bottom,reversal,False,11
single stretch,NZDUSD,2025-11-04,bottom,continuation,False,3
single stretch,NZDUSD,2025-11-19,bottom,reversal,False,1
single stretch,NZDUSD,2026-01-22,top,continuation,False,2
single stretch,NZDUSD,2026-02-09,top,reversal,False,7
single stretch,AUDUSD,2021-01-12,top,reversal,False,3
single stretch,AUDUSD,2021-02-19,top,continuation,False,3
single stretch,AUDUSD,2021-06-18,bottom,reversal,False,1
single stretch,AUDUSD,2021-07-01,bottom,reversal,False,1
single stretch,AUDUSD,2021-07-08,bottom,reversal,False,1
single stretch,AUDUSD,2021-07-19,bottom,reversal,False,8
single stretch,AUDUSD,2021-08-17,bottom,continuation,False,2
single stretch,AUDUSD,2021-11-26,bottom,continuation,False,2
single stretch,AUDUSD,2022-01-28,bottom,reversal,False,1
single stretch,AUDUSD,2022-04-05,top,reversal,False,1
single stretch,AUDUSD,2022-05-02,bottom,reversal,False,1
single stretch,AUDUSD,2022-05-09,bottom,continuation,False,3
single stretch,AUDUSD,2022-09-23,bottom,continuation,False,2
single stretch,AUDUSD,2022-09-30,bottom,reversal,False,1
single stretch,AUDUSD,2022-10-06,bottom,continuation,False,2
single stretch,AUDUSD,2022-10-19,bottom,reversal,False,2
single stretch,AUDUSD,2023-01-25,top,reversal,False,4
single stretch,AUDUSD,2023-02-01,top,reversal,False,2
single stretch,AUDUSD,2023-03-07,bottom,reversal,False,4
single stretch,AUDUSD,2023-08-16,bottom,reversal,False,10
single stretch,AUDUSD,2023-11-28,top,reversal,False,2
single stretch,AUDUSD,2023-12-01,top,reversal,False,1
single stretch,AUDUSD,2023-12-19,top,continuation,False,6
single stretch,AUDUSD,2024-09-24,top,reversal,False,1
single stretch,AUDUSD,2024-11-15,bottom,reversal,False,2
single stretch,AUDUSD,2024-12-06,bottom,reversal,False,1
single stretch,AUDUSD,2024-12-17,bottom,continuation,False,1
single stretch,AUDUSD,2025-01-08,bottom,continuation,False,2
single stretch,AUDUSD,2025-04-04,bottom,continuation,True,1
single stretch,AUDUSD,2025-09-16,top,reversal,False,2
single stretch,AUDUSD,2025-12-24,top,reversal,False,6
single stretch,AUDUSD,2026-01-06,top,reversal,False,2
single stretch,AUDUSD,2026-01-22,top,continuation,False,1
single stretch,AUDUSD,2026-02-20,top,reversal,False,7
single stretch,AUDUSD,2026-06-24,bottom,reversal,False,8
single stretch,USDCHF,2021-03-01,top,continuation,False,3
single stretch,USDCHF,2021-03-12,top,reversal,False,3
single stretch,USDCHF,2021-03-23,top,continuation,False,3
single stretch,USDCHF,2022-04-19,top,continuation,False,3
single stretch,USDCHF,2022-06-13,top,reversal,False,1
single stretch,USDCHF,2022-11-11,bottom,reversal,False,4
single stretch,USDCHF,2022-12-13,bottom,reversal,False,15
single stretch,USDCHF,2023-04-12,bottom,continuation,False,1
single stretch,USDCHF,2023-04-20,bottom,continuation,False,9
single stretch,USDCHF,2023-07-12,bottom,continuation,False,1
single stretch,USDCHF,2023-07-25,bottom,continuation,False,2
single stretch,USDCHF,2023-09-21,top,continuation,False,2
single stretch,USDCHF,2023-11-28,bottom,continuation,False,1
single stretch,USDCHF,2023-12-14,bottom,continuation,False,3
single stretch,USDCHF,2024-01-08,bottom,reversal,False,3
single stretch,USDCHF,2024-03-21,top,continuation,False,3
single stretch,USDCHF,2024-04-08,top,continuation,False,2
single stretch,USDCHF,2024-04-24,top,reversal,False,2
single stretch,USDCHF,2024-04-30,top,reversal,False,2
single stretch,USDCHF,2024-08-01,bottom,continuation,False,1
single stretch,USDCHF,2024-08-20,bottom,continuation,False,4
single stretch,USDCHF,2024-09-04,bottom,continuation,False,2
single stretch,USDCHF,2024-11-12,top,continuation,False,2
single stretch,USDCHF,2024-11-21,top,continuation,False,1
single stretch,USDCHF,2024-12-18,top,reversal,False,2
single stretch,USDCHF,2024-12-24,top,continuation,False,4
single stretch,USDCHF,2025-01-07,top,continuation,False,3
single stretch,USDCHF,2025-01-17,top,reversal,False,1
single stretch,USDCHF,2025-04-03,bottom,continuation,False,1
single stretch,USDCHF,2025-04-10,bottom,continuation,False,1
single stretch,USDCHF,2025-04-28,bottom,reversal,False,3
single stretch,USDCHF,2025-06-12,bottom,reversal,False,4
single stretch,USDCHF,2025-06-24,bottom,continuation,False,3
single stretch,USDCHF,2025-07-11,bottom,reversal,False,2
single stretch,USDCHF,2026-01-26,bottom,continuation,False,1
single stretch,USDCHF,2026-02-09,bottom,reversal,False,2
single stretch,USDCHF,2026-06-19,top,continuation,False,3
single stretch,USDCHF,2026-07-13,top,reversal,False,1
single stretch,USDCHF,2026-07-24,top,reversal,False,3
single stretch,EURJPY,2021-02-16,top,reversal,False,1
single stretch,EURJPY,2021-02-24,top,continuation,False,1
single stretch,EURJPY,2021-03-11,top,reversal,False,7
single stretch,EURJPY,2021-04-29,top,reversal,False,3
single stretch,EURJPY,2021-05-14,top,continuation,False,7
single stretch,EURJPY,2021-05-27,top,reversal,False,6
single stretch,EURJPY,2021-08-17,bottom,reversal,False,1
single stretch,EURJPY,2021-08-19,bottom,reversal,False,2
single stretch,EURJPY,2021-10-15,top,continuation,False,3
single stretch,EURJPY,2022-03-04,bottom,reversal,False,3
single stretch,EURJPY,2022-03-24,top,continuation,False,2
single stretch,EURJPY,2022-04-13,top,continuation,False,4
single stretch,EURJPY,2022-06-03,top,continuation,False,2
single stretch,EURJPY,2022-06-21,top,reversal,False,2
single stretch,EURJPY,2022-09-07,top,continuation,False,3
single stretch,EURJPY,2022-10-17,top,continuation,True,4
single stretch,EURJPY,2023-04-28,top,reversal,False,4
single stretch,EURJPY,2023-05-26,top,reversal,False,3
single stretch,EURJPY,2023-06-14,top,continuation,False,1
single stretch,EURJPY,2023-07-21,top,reversal,False,1
single stretch,EURJPY,2023-11-10,top,continuation,False,2
single stretch,EURJPY,2023-11-24,top,reversal,False,2
single stretch,EURJPY,2023-12-07,bottom,reversal,False,2
single stretch,EURJPY,2024-02-26,top,reversal,False,3
single stretch,EURJPY,2024-03-20,top,reversal,False,2
single stretch,EURJPY,2024-04-25,top,continuation,False,1
single stretch,EURJPY,2024-05-20,top,reversal,False,11
single stretch,EURJPY,2024-06-27,top,continuation,False,2
single stretch,EURJPY,2024-07-31,bottom,continuation,False,2
single stretch,EURJPY,2024-08-09,bottom,reversal,False,3
single stretch,EURJPY,2024-09-06,bottom,continuation,False,3
single stretch,EURJPY,2024-12-02,bottom,reversal,False,2
single stretch,EURJPY,2025-06-16,top,reversal,False,3
single stretch,EURJPY,2025-06-20,top,continuation,False,1
single stretch,EURJPY,2025-09-24,top,reversal,False,4
single stretch,EURJPY,2025-10-06,top,continuation,False,1
single stretch,EURJPY,2025-10-24,top,reversal,False,3
single stretch,EURJPY,2025-10-30,top,reversal,False,3
single stretch,EURJPY,2025-11-12,top,continuation,False,5
single stretch,EURJPY,2025-11-24,top,continuation,False,11
single stretch,EURJPY,2025-12-17,top,continuation,False,2
single stretch,EURJPY,2026-01-12,top,continuation,False,1
single stretch,EURJPY,2026-01-20,top,continuation,True,3
single stretch,EURJPY,2026-04-10,top,continuation,False,5
single stretch,GBPJPY,2021-02-04,top,continuation,False,6
single stretch,GBPJPY,2021-03-26,top,continuation,False,3
single stretch,GBPJPY,2021-05-10,top,continuation,False,6
single stretch,GBPJPY,2021-05-20,top,continuation,False,5
single stretch,GBPJPY,2021-06-02,top,reversal,False,6
single stretch,GBPJPY,2021-10-15,top,reversal,False,8
single stretch,GBPJPY,2022-01-04,top,reversal,False,8
single stretch,GBPJPY,2022-03-22,top,continuation,False,4
single stretch,GBPJPY,2022-04-11,top,continuation,False,3
single stretch,GBPJPY,2022-06-07,top,reversal,False,4
single stretch,GBPJPY,2022-09-23,bottom,continuation,False,1
single stretch,GBPJPY,2022-12-30,bottom,continuation,False,2
single stretch,GBPJPY,2023-01-13,bottom,reversal,False,3
single stretch,GBPJPY,2023-04-28,top,reversal,False,3
single stretch,GBPJPY,2023-05-09,top,reversal,False,2
single stretch,GBPJPY,2023-05-17,top,continuation,False,7
