pair,date,month,side,outcome,tie,k,y,arm
GBPUSD,2016-01-11,2016-01,bottom,continuation,False,1,0,opposite
GBPUSD,2016-01-13,2016-01,bottom,continuation,False,2,0,opposite
GBPUSD,2016-01-18,2016-01,bottom,continuation,False,1,0,opposite
GBPUSD,2017-05-11,2017-05,top,continuation,False,5,0,opposite
GBPUSD,2017-09-25,2017-09,top,reversal,False,2,1,opposite
GBPUSD,2017-09-29,2017-09,top,reversal,False,1,1,opposite
GBPUSD,2018-01-18,2018-01,top,continuation,False,1,0,opposite
GBPUSD,2018-05-28,2018-05,bottom,reversal,False,7,1,opposite
GBPUSD,2018-06-20,2018-06,bottom,reversal,False,2,1,opposite
GBPUSD,2018-06-28,2018-06,bottom,reversal,False,5,1,opposite
GBPUSD,2019-12-13,2019-12,top,reversal,False,1,1,opposite
GBPUSD,2020-09-01,2020-09,top,reversal,False,3,1,opposite
GBPUSD,2022-05-16,2022-05,bottom,reversal,False,1,1,opposite
GBPUSD,2022-05-19,2022-05,bottom,reversal,False,1,1,opposite
GBPUSD,2022-07-06,2022-07,bottom,continuation,False,6,0,opposite
GBPUSD,2022-09-22,2022-09,bottom,continuation,False,1,0,opposite
GBPUSD,2024-09-24,2024-09,top,reversal,False,6,1,opposite
USDJPY,2009-10-02,2009-10,bottom,continuation,False,2,0,opposite
USDJPY,2010-07-01,2010-07,bottom,reversal,False,5,1,opposite
USDJPY,2010-08-24,2010-08,bottom,reversal,False,3,1,opposite
USDJPY,2011-07-29,2011-07,bottom,reversal,False,1,1,opposite
USDJPY,2012-03-14,2012-03,top,reversal,False,3,1,opposite
USDJPY,2012-03-26,2012-03,top,reversal,False,3,1,opposite
USDJPY,2012-11-21,2012-11,top,reversal,False,3,1,opposite
USDJPY,2012-12-12,2012-12,top,continuation,False,2,0,opposite
USDJPY,2012-12-26,2012-12,top,continuation,False,2,0,opposite
USDJPY,2013-02-01,2013-02,top,continuation,False,3,0,opposite
USDJPY,2013-02-13,2013-02,top,reversal,False,2,1,opposite
USDJPY,2013-12-18,2013-12,top,continuation,False,7,0,opposite
USDJPY,2014-09-08,2014-09,top,continuation,False,2,0,opposite
USDJPY,2014-09-17,2014-09,top,continuation,False,2,0,opposite
USDJPY,2014-09-29,2014-09,top,reversal,False,3,1,opposite
USDJPY,2014-11-06,2014-11,top,reversal,False,2,1,opposite
USDJPY,2014-12-05,2014-12,top,reversal,False,1,1,opposite
USDJPY,2016-02-10,2016-02,bottom,continuation,False,1,0,opposite
USDJPY,2016-02-18,2016-02,bottom,continuation,False,3,0,opposite
USDJPY,2016-04-08,2016-04,bottom,reversal,False,3,1,opposite
USDJPY,2016-12-14,2016-12,top,continuation,False,1,0,opposite
USDJPY,2016-12-22,2016-12,top,reversal,False,5,1,opposite
USDJPY,2018-02-14,2018-02,bottom,continuation,False,1,0,opposite
USDJPY,2019-05-31,2019-05,bottom,continuation,False,14,0,opposite
USDJPY,2020-11-05,2020-11,bottom,reversal,False,2,1,opposite
USDJPY,2021-03-05,2021-03,top,continuation,False,1,0,opposite
USDJPY,2021-03-30,2021-03,top,continuation,False,1,0,opposite
USDJPY,2021-04-07,2021-04,top,reversal,False,1,1,opposite
USDJPY,2021-10-22,2021-10,top,continuation,False,2,0,opposite
USDJPY,2022-03-28,2022-03,top,reversal,False,1,1,opposite
USDJPY,2022-04-11,2022-04,top,continuation,False,4,0,opposite
USDJPY,2022-04-19,2022-04,top,reversal,False,1,1,opposite
USDJPY,2022-04-25,2022-04,top,continuation,False,3,0,opposite
USDJPY,2022-05-17,2022-05,top,reversal,False,1,1,opposite
USDJPY,2022-06-01,2022-06,top,continuation,False,3,0,opposite
USDJPY,2022-06-17,2022-06,top,continuation,False,2,0,opposite
USDJPY,2023-01-02,2023-01,bottom,reversal,False,2,1,opposite
USDJPY,2023-06-22,2023-06,top,continuation,False,4,0,opposite
USDJPY,2024-04-26,2024-04,top,continuation,True,1,0,opposite
USDJPY,2025-03-06,2025-03,bottom,reversal,False,7,1,opposite
USDJPY,2025-04-21,2025-04,bottom,reversal,False,2,1,opposite
USDCAD,2009-05-22,2009-05,bottom,continuation,False,5,0,opposite
USDCAD,2011-09-30,2011-09,top,continuation,False,2,0,opposite
USDCAD,2013-07-02,2013-07,top,reversal,False,6,1,opposite
USDCAD,2013-11-25,2013-11,top,continuation,False,2,0,opposite
USDCAD,2013-12-02,2013-12,top,continuation,False,2,0,opposite
USDCAD,2014-01-07,2014-01,top,continuation,False,2,0,opposite
USDCAD,2014-01-14,2014-01,top,continuation,False,6,0,opposite
USDCAD,2015-01-02,2015-01,top,continuation,False,3,0,opposite
USDCAD,2015-01-09,2015-01,top,continuation,False,1,0,opposite
USDCAD,2015-01-21,2015-01,top,continuation,False,2,0,opposite
USDCAD,2015-08-11,2015-08,top,reversal,False,1,1,opposite
USDCAD,2015-08-24,2015-08,top,reversal,False,1,1,opposite
USDCAD,2015-12-10,2015-12,top,continuation,False,1,0,opposite
USDCAD,2015-12-17,2015-12,top,reversal,False,5,1,opposite
USDCAD,2016-01-06,2016-01,top,continuation,False,2,0,opposite
USDCAD,2016-03-30,2016-03,bottom,reversal,False,2,1,opposite
USDCAD,2017-06-30,2017-06,bottom,continuation,False,5,0,opposite
USDCAD,2017-07-31,2017-07,bottom,reversal,False,2,1,opposite
USDCAD,2017-08-24,2017-08,bottom,reversal,False,4,1,opposite
USDCAD,2017-09-01,2017-09,bottom,continuation,False,3,0,opposite
USDCAD,2020-03-06,2020-03,top,continuation,False,1,0,opposite
USDCAD,2020-03-16,2020-03,top,continuation,False,1,0,opposite
USDCAD,2020-08-26,2020-08,bottom,continuation,False,2,0,opposite
USDCAD,2022-09-27,2022-09,top,reversal,False,5,1,opposite
USDCAD,2024-11-15,2024-11,top,reversal,False,1,1,opposite
USDCAD,2024-11-26,2024-11,top,reversal,False,3,1,opposite
USDCAD,2024-12-06,2024-12,top,continuation,False,5,0,opposite
USDCAD,2024-12-17,2024-12,top,continuation,False,1,0,opposite
USDCAD,2025-04-29,2025-04,bottom,reversal,False,7,1,opposite
USDCAD,2026-06-17,2026-06,top,continuation,False,2,0,opposite
NZDUSD,2009-05-29,2009-05,top,continuation,False,1,0,opposite
NZDUSD,2012-05-28,2012-05,bottom,continuation,False,2,0,opposite
NZDUSD,2013-06-07,2013-06,bottom,continuation,False,2,0,opposite
NZDUSD,2013-07-02,2013-07,bottom,reversal,False,5,1,opposite
NZDUSD,2014-03-27,2014-03,top,reversal,False,4,1,opposite
NZDUSD,2014-04-08,2014-04,top,reversal,False,6,1,opposite
NZDUSD,2014-08-25,2014-08,bottom,reversal,False,3,1,opposite
NZDUSD,2014-09-11,2014-09,bottom,continuation,False,2,0,opposite
NZDUSD,2014-09-17,2014-09,bottom,reversal,False,2,1,opposite
NZDUSD,2014-09-22,2014-09,bottom,continuation,False,1,0,opposite
NZDUSD,2014-10-09,2014-10,bottom,reversal,False,4,1,opposite
NZDUSD,2015-06-19,2015-06,bottom,continuation,False,6,0,opposite
NZDUSD,2015-07-13,2015-07,bottom,continuation,False,2,0,opposite
NZDUSD,2017-06-26,2017-06,top,reversal,False,11,1,opposite
NZDUSD,2017-07-20,2017-07,top,continuation,False,4,0,opposite
NZDUSD,2018-01-15,2018-01,top,reversal,False,2,1,opposite
NZDUSD,2018-01-31,2018-01,top,reversal,False,2,1,opposite
NZDUSD,2018-07-02,2018-07,bottom,reversal,False,2,1,opposite
NZDUSD,2019-05-15,2019-05,bottom,continuation,False,2,0,opposite
NZDUSD,2019-08-29,2019-08,bottom,reversal,False,4,1,opposite
NZDUSD,2019-09-20,2019-09,bottom,reversal,False,2,1,opposite
NZDUSD,2019-09-25,2019-09,bottom,reversal,False,1,1,opposite
NZDUSD,2019-09-27,2019-09,bottom,continuation,False,2,0,opposite
NZDUSD,2019-10-08,2019-10,bottom,reversal,False,3,1,opposite
NZDUSD,2019-12-27,2019-12,top,continuation,False,2,0,opposite
NZDUSD,2020-02-28,2020-02,bottom,continuation,False,1,0,opposite
NZDUSD,2020-03-12,2020-03,bottom,continuation,False,2,0,opposite
NZDUSD,2020-09-02,2020-09,top,reversal,False,1,1,opposite
NZDUSD,2020-12-07,2020-12,top,continuation,False,4,0,opposite
NZDUSD,2020-12-24,2020-12,top,continuation,False,4,0,opposite
NZDUSD,2021-01-05,2021-01,top,continuation,False,1,0,opposite
NZDUSD,2021-01-13,2021-01,top,reversal,False,3,1,opposite
NZDUSD,2022-09-22,2022-09,bottom,continuation,False,1,0,opposite
NZDUSD,2023-12-19,2023-12,top,continuation,False,5,0,opposite
NZDUSD,2024-12-18,2024-12,bottom,continuation,False,1,0,opposite
NZDUSD,2025-01-09,2025-01,bottom,continuation,False,1,0,opposite
AUDUSD,2009-06-01,2009-06,top,continuation,True,2,0,opposite
AUDUSD,2011-05-03,2011-05,top,reversal,False,1,1,opposite
AUDUSD,2011-10-03,2011-10,bottom,reversal,False,3,1,opposite
AUDUSD,2012-05-28,2012-05,bottom,continuation,False,2,0,opposite
AUDUSD,2013-05-27,2013-05,bottom,reversal,False,5,1,opposite
AUDUSD,2013-06-04,2013-06,bottom,continuation,False,1,0,opposite
AUDUSD,2013-06-18,2013-06,bottom,continuation,False,1,0,opposite
AUDUSD,2013-07-05,2013-07,bottom,reversal,False,3,1,opposite
AUDUSD,2015-03-10,2015-03,bottom,reversal,False,2,1,opposite
AUDUSD,2015-03-18,2015-03,bottom,continuation,False,1,0,opposite
AUDUSD,2015-09-01,2015-09,bottom,continuation,False,3,0,opposite
AUDUSD,2017-07-20,2017-07,top,reversal,False,1,1,opposite
AUDUSD,2018-01-26,2018-01,top,reversal,False,2,1,opposite
AUDUSD,2020-03-12,2020-03,bottom,continuation,False,1,0,opposite
AUDUSD,2020-07-21,2020-07,top,continuation,False,8,0,opposite
AUDUSD,2020-08-31,2020-08,top,reversal,False,2,1,opposite
AUDUSD,2020-12-10,2020-12,top,continuation,False,5,0,opposite
AUDUSD,2021-01-05,2021-01,top,reversal,False,4,1,opposite
AUDUSD,2021-07-20,2021-07,bottom,reversal,False,2,1,opposite
AUDUSD,2021-08-19,2021-08,bottom,reversal,False,2,1,opposite
AUDUSD,2021-11-29,2021-11,bottom,continuation,False,1,0,opposite
AUDUSD,2024-12-06,2024-12,bottom,reversal,False,1,1,opposite
AUDUSD,2024-12-18,2024-12,bottom,reversal,False,13,1,opposite
AUDUSD,2026-01-22,2026-01,top,continuation,False,1,0,opposite
AUDUSD,2026-02-20,2026-02,top,reversal,False,7,1,opposite
USDCHF,2010-12-30,2010-12,bottom,reversal,False,3,1,opposite
USDCHF,2011-03-21,2011-03,bottom,reversal,False,4,1,opposite
USDCHF,2011-04-27,2011-04,bottom,continuation,False,2,0,opposite
USDCHF,2011-06-10,2011-06,bottom,reversal,False,3,1,opposite
USDCHF,2011-07-29,2011-07,bottom,continuation,False,1,0,opposite
USDCHF,2011-08-02,2011-08,bottom,reversal,False,1,1,opposite
USDCHF,2011-08-09,2011-08,bottom,reversal,False,2,1,opposite
USDCHF,2012-05-28,2012-05,top,continuation,False,2,0,opposite
USDCHF,2012-06-08,2012-06,top,reversal,False,1,1,opposite
USDCHF,2014-09-02,2014-09,top,continuation,False,2,0,opposite
USDCHF,2014-10-03,2014-10,top,reversal,False,1,1,opposite
USDCHF,2015-01-13,2015-01,top,reversal,False,2,1,opposite
USDCHF,2018-01-26,2018-01,bottom,reversal,False,8,1,opposite
USDCHF,2018-05-01,2018-05,top,continuation,False,3,0,opposite
USDCHF,2020-07-06,2020-07,bottom,continuation,False,11,0,opposite
USDCHF,2020-08-12,2020-08,bottom,continuation,False,4,0,opposite
USDCHF,2020-08-25,2020-08,bottom,continuation,False,4,0,opposite
USDCHF,2020-12-21,2020-12,bottom,reversal,False,3,1,opposite
USDCHF,2022-05-23,2022-05,top,reversal,False,4,1,opposite
USDCHF,2022-12-13,2022-12,bottom,reversal,False,15,1,opposite
USDCHF,2023-12-19,2023-12,bottom,continuation,False,3,0,opposite
USDCHF,2023-12-27,2023-12,bottom,continuation,False,1,0,opposite
USDCHF,2024-04-17,2024-04,top,reversal,False,2,1,opposite
USDCHF,2024-08-02,2024-08,bottom,continuation,False,1,0,opposite
USDCHF,2024-09-04,2024-09,bottom,continuation,False,2,0,opposite
USDCHF,2024-12-27,2024-12,top,continuation,False,3,0,opposite
USDCHF,2025-04-08,2025-04,bottom,continuation,True,1,0,opposite
USDCHF,2025-04-10,2025-04,bottom,continuation,False,1,0,opposite
USDCHF,2026-02-16,2026-02,bottom,reversal,False,3,1,opposite
EURJPY,2010-02-04,2010-02,bottom,reversal,False,3,1,opposite
EURJPY,2010-06-04,2010-06,bottom,reversal,False,7,1,opposite
EURJPY,2011-09-27,2011-09,bottom,continuation,False,4,0,opposite
EURJPY,2012-01-13,2012-01,bottom,reversal,False,3,1,opposite
EURJPY,2012-03-20,2012-03,top,reversal,False,2,1,opposite
EURJPY,2012-03-27,2012-03,top,reversal,False,2,1,opposite
EURJPY,2012-05-31,2012-05,bottom,continuation,False,1,0,opposite
EURJPY,2012-12-12,2012-12,top,continuation,False,2,0,opposite
EURJPY,2013-01-10,2013-01,top,continuation,False,1,0,opposite
EURJPY,2013-01-21,2013-01,top,reversal,False,1,1,opposite
EURJPY,2013-02-01,2013-02,top,reversal,False,1,1,opposite
EURJPY,2013-02-11,2013-02,top,reversal,False,3,1,opposite
EURJPY,2013-02-15,2013-02,top,reversal,False,4,1,opposite
EURJPY,2013-12-30,2013-12,top,reversal,False,3,1,opposite
EURJPY,2015-01-30,2015-01,bottom,reversal,False,2,1,opposite
EURJPY,2015-02-04,2015-02,bottom,reversal,False,1,1,opposite
EURJPY,2015-03-11,2015-03,bottom,reversal,False,5,1,opposite
EURJPY,2016-07-04,2016-07,bottom,continuation,False,1,0,opposite
EURJPY,2017-07-17,2017-07,top,continuation,False,4,0,opposite
EURJPY,2017-07-25,2017-07,top,continuation,False,6,0,opposite
EURJPY,2019-01-02,2019-01,bottom,continuation,False,1,0,opposite
EURJPY,2019-05-31,2019-05,bottom,reversal,False,2,1,opposite
EURJPY,2020-12-28,2020-12,top,reversal,False,4,1,opposite
EURJPY,2021-03-12,2021-03,top,reversal,False,2,1,opposite
EURJPY,2021-05-25,2021-05,top,continuation,False,2,0,opposite
EURJPY,2022-04-19,2022-04,top,reversal,False,4,1,opposite
EURJPY,2024-12-03,2024-12,bottom,reversal,False,2,1,opposite
EURJPY,2025-07-15,2025-07,top,reversal,False,5,1,opposite
GBPJPY,2009-10-05,2009-10,bottom,continuation,False,2,0,opposite
GBPJPY,2012-03-16,2012-03,top,reversal,False,4,1,opposite
GBPJPY,2012-03-27,2012-03,top,reversal,False,1,1,opposite
GBPJPY,2012-03-30,2012-03,top,reversal,False,2,1,opposite
GBPJPY,2012-12-03,2012-12,top,continuation,False,7,0,opposite
GBPJPY,2013-01-17,2013-01,top,reversal,False,2,1,opposite
GBPJPY,2013-12-09,2013-12,top,reversal,False,2,1,opposite
GBPJPY,2013-12-18,2013-12,top,continuation,False,7,0,opposite
GBPJPY,2014-01-08,2014-01,top,reversal,False,3,1,opposite
GBPJPY,2014-11-27,2014-11,top,continuation,False,4,0,opposite
GBPJPY,2014-12-05,2014-12,top,reversal,False,2,1,opposite
GBPJPY,2015-05-11,2015-05,top,continuation,False,8,0,opposite
GBPJPY,2015-06-05,2015-06,top,reversal,False,2,1,opposite
GBPJPY,2015-06-12,2015-06,top,continuation,False,3,0,opposite
GBPJPY,2016-01-05,2016-01,bottom,continuation,False,1,0,opposite
GBPJPY,2016-01-25,2016-01,bottom,reversal,False,3,1,opposite
GBPJPY,2016-02-08,2016-02,bottom,continuation,False,1,0,opposite
GBPJPY,2016-02-18,2016-02,bottom,continuation,False,2,0,opposite
GBPJPY,2016-04-11,2016-04,bottom,reversal,False,6,1,opposite
GBPJPY,2016-07-01,2016-07,bottom,continuation,False,3,0,opposite
GBPJPY,2016-07-13,2016-07,bottom,reversal,False,1,1,opposite
GBPJPY,2016-10-17,2016-10,bottom,reversal,False,11,1,opposite
GBPJPY,2019-01-02,2019-01,bottom,continuation,False,1,0,opposite
GBPJPY,2019-06-24,2019-06,bottom,reversal,False,5,1,opposite
GBPJPY,2019-07-10,2019-07,bottom,continuation,False,4,0,opposite
GBPJPY,2019-07-29,2019-07,bottom,continuation,False,1,0,opposite
GBPJPY,2019-08-01,2019-08,bottom,continuation,False,1,0,opposite
GBPJPY,2019-08-12,2019-08,bottom,reversal,False,1,1,opposite
GBPJPY,2019-11-27,2019-11,top,continuation,False,5,0,opposite
GBPJPY,2019-12-13,2019-12,top,reversal,False,2,1,opposite
GBPJPY,2020-03-18,2020-03,bottom,reversal,False,1,1,opposite
GBPJPY,2020-08-31,2020-08,top,reversal,False,4,1,opposite
GBPJPY,2021-02-24,2021-02,top,reversal,False,1,1,opposite
GBPJPY,2021-03-18,2021-03,top,reversal,False,2,1,opposite
GBPJPY,2022-04-19,2022-04,top,reversal,False,3,1,opposite
GBPJPY,2023-06-15,2023-06,top,continuation,False,1,0,opposite
GBPJPY,2023-06-26,2023-06,top,reversal,False,11,1,opposite
GBPJPY,2024-02-27,2024-02,top,reversal,False,2,1,opposite
GBPJPY,2024-03-04,2024-03,top,reversal,False,2,1,opposite
GBPJPY,2024-07-05,2024-07,top,continuation,False,3,0,opposite
GBPJPY,2026-01-13,2026-01,top,reversal,False,1,1,opposite
CADJPY,2010-04-05,2010-04,top,reversal,False,2,1,opposite
CADJPY,2012-03-14,2012-03,top,reversal,False,6,1,opposite
CADJPY,2012-12-12,2012-12,top,continuation,False,2,0,opposite
CADJPY,2012-12-17,2012-12,top,reversal,False,4,1,opposite
CADJPY,2013-01-21,2013-01,top,reversal,False,1,1,opposite
CADJPY,2013-02-01,2013-02,top,continuation,False,3,0,opposite
CADJPY,2013-02-13,2013-02,top,reversal,False,2,1,opposite
CADJPY,2014-09-10,2014-09,top,reversal,False,1,1,opposite
CADJPY,2014-09-17,2014-09,top,continuation,False,1,0,opposite
CADJPY,2014-09-26,2014-09,top,reversal,False,4,1,opposite
CADJPY,2014-11-05,2014-11,top,continuation,False,4,0,opposite
CADJPY,2015-08-03,2015-08,bottom,reversal,False,3,1,opposite
CADJPY,2015-12-28,2015-12,bottom,continuation,False,5,0,opposite
CADJPY,2016-07-07,2016-07,bottom,reversal,False,3,1,opposite
CADJPY,2017-04-14,2017-04,bottom,continuation,False,3,0,opposite
CADJPY,2018-03-02,2018-03,bottom,reversal,False,5,1,opposite
CADJPY,2018-03-23,2018-03,bottom,reversal,False,2,1,opposite
CADJPY,2018-12-25,2018-12,bottom,reversal,False,1,1,opposite
CADJPY,2020-03-09,2020-03,bottom,reversal,False,1,1,opposite
CADJPY,2021-03-04,2021-03,top,continuation,False,2,0,opposite
CADJPY,2021-03-11,2021-03,top,continuation,False,1,0,opposite
CADJPY,2022-04-19,2022-04,top,reversal,False,3,1,opposite
CADJPY,2022-04-25,2022-04,top,reversal,False,1,1,opposite
CADJPY,2022-04-27,2022-04,top,continuation,False,1,0,opposite
CADJPY,2022-12-20,2022-12,bottom,reversal,False,5,1,opposite
CADJPY,2022-12-29,2022-12,bottom,continuation,False,1,0,opposite
CADJPY,2023-01-13,2023-01,bottom,reversal,False,3,1,opposite
CADJPY,2023-06-15,2023-06,top,continuation,False,1,0,opposite
CADJPY,2023-06-22,2023-06,top,reversal,False,10,1,opposite
CADJPY,2024-08-12,2024-08,bottom,reversal,False,3,1,opposite
CADJPY,2024-08-20,2024-08,bottom,reversal,False,8,1,opposite
CADJPY,2024-09-06,2024-09,bottom,continuation,False,3,0,opposite
CADJPY,2024-09-12,2024-09,bottom,continuation,False,2,0,opposite
CADJPY,2025-03-07,2025-03,bottom,continuation,False,1,0,opposite
AUDJPY,2012-02-16,2012-02,top,continuation,False,2,0,opposite
AUDJPY,2012-11-23,2012-11,top,reversal,False,3,1,opposite
AUDJPY,2012-12-03,2012-12,top,continuation,False,3,0,opposite
AUDJPY,2015-01-28,2015-01,bottom,continuation,False,1,0,opposite
AUDJPY,2015-08-31,2015-08,bottom,continuation,False,1,0,opposite
AUDJPY,2017-07-17,2017-07,top,continuation,False,1,0,opposite
AUDJPY,2017-07-25,2017-07,top,reversal,False,4,1,opposite
AUDJPY,2018-02-27,2018-02,bottom,continuation,False,2,0,opposite
AUDJPY,2018-03-23,2018-03,bottom,reversal,False,1,1,opposite
AUDJPY,2019-06-12,2019-06,bottom,continuation,False,2,0,opposite
AUDJPY,2019-08-23,2019-08,bottom,continuation,True,1,0,opposite
AUDJPY,2019-08-30,2019-08,bottom,reversal,False,4,1,opposite
AUDJPY,2020-03-06,2020-03,bottom,continuation,False,1,0,opposite
AUDJPY,2020-03-16,2020-03,bottom,continuation,False,2,0,opposite
AUDJPY,2020-03-25,2020-03,bottom,reversal,False,11,1,opposite
AUDJPY,2021-01-06,2021-01,top,reversal,False,7,1,opposite
AUDJPY,2021-02-24,2021-02,top,reversal,False,1,1,opposite
AUDJPY,2021-08-18,2021-08,bottom,continuation,False,1,0,opposite
AUDJPY,2022-04-19,2022-04,top,reversal,False,3,1,opposite
AUDJPY,2024-07-05,2024-07,top,continuation,True,4,0,opposite
AUDJPY,2026-02-03,2026-02,top,continuation,True,3,0,opposite
NZDJPY,2011-03-16,2011-03,bottom,continuation,True,1,0,opposite
NZDJPY,2012-02-17,2012-02,top,continuation,False,1,0,opposite
NZDJPY,2012-12-07,2012-12,top,continuation,False,3,0,opposite
NZDJPY,2013-01-02,2013-01,top,continuation,False,3,0,opposite
NZDJPY,2013-01-09,2013-01,top,continuation,False,1,0,opposite
NZDJPY,2013-02-25,2013-02,top,continuation,False,6,0,opposite
NZDJPY,2014-04-01,2014-04,top,reversal,False,2,1,opposite
NZDJPY,2015-07-20,2015-07,bottom,reversal,False,3,1,opposite
NZDJPY,2015-09-07,2015-09,bottom,reversal,False,1,1,opposite
NZDJPY,2016-02-19,2016-02,bottom,reversal,False,5,1,opposite
NZDJPY,2017-04-11,2017-04,bottom,reversal,False,9,1,opposite
NZDJPY,2017-07-26,2017-07,top,reversal,False,3,1,opposite
NZDJPY,2017-08-02,2017-08,top,reversal,False,3,1,opposite
NZDJPY,2019-05-13,2019-05,bottom,continuation,False,12,0,opposite
NZDJPY,2019-05-30,2019-05,bottom,continuation,False,1,0,opposite
NZDJPY,2019-06-14,2019-06,bottom,reversal,False,4,1,opposite
NZDJPY,2019-08-30,2019-08,bottom,reversal,False,4,1,opposite
NZDJPY,2020-03-09,2020-03,bottom,reversal,False,1,1,opposite
NZDJPY,2020-03-12,2020-03,bottom,reversal,False,1,1,opposite
NZDJPY,2020-03-18,2020-03,bottom,continuation,True,1,0,opposite
NZDJPY,2020-12-10,2020-12,top,reversal,False,4,1,opposite
NZDJPY,2021-01-06,2021-01,top,reversal,False,5,1,opposite
NZDJPY,2021-02-16,2021-02,top,reversal,False,1,1,opposite
NZDJPY,2021-02-19,2021-02,top,continuation,False,3,0,opposite
NZDJPY,2021-11-01,2021-11,top,reversal,False,1,1,opposite
NZDJPY,2021-11-03,2021-11,top,reversal,False,1,1,opposite
NZDJPY,2022-03-22,2022-03,top,continuation,False,2,0,opposite
NZDJPY,2022-04-19,2022-04,top,reversal,False,3,1,opposite
NZDJPY,2024-12-02,2024-12,bottom,reversal,False,5,1,opposite
GBPUSD,2014-08-14,2014-08,bottom,continuation,False,4,0,with_trend
USDJPY,2024-07-24,2024-07,bottom,continuation,False,1,0,with_trend
USDJPY,2024-11-27,2024-11,bottom,continuation,False,3,0,with_trend
EURJPY,2021-07-19,2021-07,bottom,reversal,False,2,1,with_trend
GBPJPY,2015-07-08,2015-07,bottom,reversal,False,2,1,with_trend
GBPJPY,2024-07-31,2024-07,bottom,continuation,False,1,0,with_trend
CADJPY,2021-07-15,2021-07,bottom,continuation,False,2,0,with_trend
EURUSD,2009-03-18,2009-03,top,continuation,False,1,0,no_shading
EURUSD,2009-05-22,2009-05,top,reversal,False,3,1,no_shading
EURUSD,2009-09-15,2009-09,top,continuation,False,2,0,no_shading
EURUSD,2009-12-21,2009-12,bottom,reversal,False,4,1,no_shading
EURUSD,2010-01-20,2010-01,bottom,continuation,False,6,0,no_shading
