pair,side,date,month,z,hit,base_z,base_hit
GBPUSD,top,2018-03-05,2018-03,-0.7493973203702007,0.0,0.0007798691534338734,0.48519163763066203
GBPUSD,top,2021-01-18,2021-01,-0.9274828512019463,0.0,0.0007798691534338734,0.48519163763066203
GBPUSD,top,2024-01-22,2024-01,0.2972233566670917,1.0,0.0007798691534338734,0.48519163763066203
GBPUSD,top,2024-03-25,2024-03,0.7494120499772063,1.0,0.0007798691534338734,0.48519163763066203
GBPUSD,top,2024-09-23,2024-09,0.8345787080267483,1.0,0.0007798691534338734,0.48519163763066203
GBPUSD,top,2024-11-18,2024-11,-0.03267847693965603,0.0,0.0007798691534338734,0.48519163763066203
GBPUSD,bottom,2010-01-11,2010-01,-1.416149376381113,0.0,-0.0007798691534338734,0.5143728222996515
GBPUSD,bottom,2010-05-10,2010-05,-1.1091843672161008,0.0,-0.0007798691534338734,0.5143728222996515
GBPUSD,bottom,2011-09-26,2011-09,1.2340870381750537,1.0,-0.0007798691534338734,0.5143728222996515
GBPUSD,bottom,2013-03-25,2013-03,-0.05771446843971029,0.0,-0.0007798691534338734,0.5143728222996515
GBPUSD,bottom,2013-05-27,2013-05,0.7248021526786806,1.0,-0.0007798691534338734,0.5143728222996515
GBPUSD,bottom,2015-01-19,2015-01,0.7253985270645111,1.0,-0.0007798691534338734,0.5143728222996515
GBPUSD,bottom,2015-03-23,2015-03,0.07140035686947291,1.0,-0.0007798691534338734,0.5143728222996515
GBPUSD,bottom,2021-12-27,2021-12,0.48043956351564243,1.0,-0.0007798691534338734,0.5143728222996515
GBPUSD,bottom,2022-05-16,2022-05,0.05686915650026362,1.0,-0.0007798691534338734,0.5143728222996515
GBPUSD,bottom,2026-08-10,2026-08,0.10510711487569781,1.0,-0.0007798691534338734,0.5143728222996515
USDJPY,top,2010-04-05,2010-04,-0.1562600781463566,0.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2010-05-10,2010-05,0.6084987026514015,1.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2012-03-19,2012-03,1.3821060963170504,1.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2013-03-25,2013-03,-2.0790398899687528,0.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2013-05-27,2013-05,1.2328940208910042,1.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2014-09-29,2014-09,0.5913787252648098,1.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2015-01-19,2015-01,-0.3000743600128812,0.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2015-06-15,2015-06,-0.006282441712783013,0.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2021-10-22,2021-10,-0.17768246836752974,0.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2022-01-10,2022-01,0.02692288042331641,1.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2022-04-11,2022-04,-1.5154993559387409,0.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2022-05-16,2022-05,-1.5728468475743218,0.0,-0.10683176426988433,0.4590770570309099
USDJPY,top,2026-08-03,2026-08,-0.6277926999509127,0.0,-0.10683176426988433,0.4590770570309099
USDJPY,bottom,2020-06-22,2020-06,0.13422392336055328,1.0,0.10683176426988433,0.5389638659120592
USDJPY,bottom,2020-09-21,2020-09,0.28898871647046576,1.0,0.10683176426988433,0.5389638659120592
USDJPY,bottom,2020-11-30,2020-11,-0.18218839960383446,0.0,0.10683176426988433,0.5389638659120592
USDJPY,bottom,2024-09-23,2024-09,1.9370919622829432,1.0,0.10683176426988433,0.5389638659120592
USDJPY,bottom,2024-11-25,2024-11,0.7470587340810886,1.0,0.10683176426988433,0.5389638659120592
USDJPY,bottom,2025-04-21,2025-04,1.1080802600605106,1.0,0.10683176426988433,0.5389638659120592
USDJPY,bottom,2025-06-23,2025-06,0.3111532146492529,1.0,0.10683176426988433,0.5389638659120592
USDJPY,bottom,2025-09-15,2025-09,1.3002925018003384,1.0,0.10683176426988433,0.5389638659120592
USDJPY,bottom,2025-10-27,2025-10,0.9758653309256,1.0,0.10683176426988433,0.5389638659120592
USDCAD,top,2011-10-03,2011-10,2.5639709236769863,1.0,-0.03038573134285504,0.4890686488850022
USDCAD,top,2011-12-05,2011-12,-0.12063318582556823,0.0,-0.03038573134285504,0.4890686488850022
USDCAD,top,2012-07-23,2012-07,1.4549600870741426,1.0,-0.03038573134285504,0.4890686488850022
USDCAD,top,2013-03-25,2013-03,-0.20183031660564402,0.0,-0.03038573134285504,0.4890686488850022
USDCAD,top,2013-05-27,2013-05,-0.7547602714075239,0.0,-0.03038573134285504,0.4890686488850022
USDCAD,top,2015-03-16,2015-03,0.6839392583720756,1.0,-0.03038573134285504,0.4890686488850022
USDCAD,top,2015-08-10,2015-08,-1.1551412990007974,0.0,-0.03038573134285504,0.4890686488850022
USDCAD,top,2026-08-03,2026-08,0.6646004935428961,1.0,-0.03038573134285504,0.4890686488850022
USDCAD,bottom,2011-02-21,2011-02,-0.22471797308275487,0.0,0.03038573134285504,0.5089637079142982
USDCAD,bottom,2012-10-01,2012-10,0.9392996233736441,1.0,0.03038573134285504,0.5089637079142982
USDCAD,bottom,2012-12-24,2012-12,-0.004942437595291197,0.0,0.03038573134285504,0.5089637079142982
USDCAD,bottom,2017-07-31,2017-07,0.1140535102425596,1.0,0.03038573134285504,0.5089637079142982
USDCAD,bottom,2018-02-05,2018-02,1.663475736625001,1.0,0.03038573134285504,0.5089637079142982
USDCAD,bottom,2021-01-04,2021-01,0.2765629790351107,1.0,0.03038573134285504,0.5089637079142982
USDCAD,bottom,2021-02-08,2021-02,-0.3005272111053,0.0,0.03038573134285504,0.5089637079142982
USDCAD,bottom,2026-03-09,2026-03,1.1848019248636328,1.0,0.03038573134285504,0.5089637079142982
NZDUSD,top,2012-10-08,2012-10,-0.24147954842452815,0.0,-0.035248307865566444,0.4922370435162913
NZDUSD,top,2017-06-26,2017-06,-0.6629973508162582,0.0,-0.035248307865566444,0.4922370435162913
NZDUSD,top,2017-10-23,2017-10,0.7263310380578656,1.0,-0.035248307865566444,0.4922370435162913
NZDUSD,top,2018-04-16,2018-04,1.977812035740798,1.0,-0.035248307865566444,0.4922370435162913
NZDUSD,top,2020-08-24,2020-08,-0.7008612865376384,0.0,-0.035248307865566444,0.4922370435162913
NZDUSD,top,2020-12-07,2020-12,-0.6033492119221959,0.0,-0.035248307865566444,0.4922370435162913
NZDUSD,top,2024-03-04,2024-03,0.7637354087190084,1.0,-0.035248307865566444,0.4922370435162913
NZDUSD,top,2025-06-30,2025-06,0.6702293664463943,1.0,-0.035248307865566444,0.4922370435162913
NZDUSD,bottom,2009-02-23,2009-02,4.1085814096661295,1.0,0.035248307865566444,0.5055762081784386
NZDUSD,bottom,2011-12-26,2011-12,1.5588181509088066,1.0,0.035248307865566444,0.5055762081784386
NZDUSD,bottom,2012-05-28,2012-05,1.0853721758137553,1.0,0.035248307865566444,0.5055762081784386
NZDUSD,bottom,2014-09-22,2014-09,-0.6189594356908299,0.0,0.035248307865566444,0.5055762081784386
NZDUSD,bottom,2014-12-29,2014-12,-1.5034006509119124,0.0,0.035248307865566444,0.5055762081784386
NZDUSD,bottom,2015-03-16,2015-03,0.3696623951338878,1.0,0.035248307865566444,0.5055762081784386
NZDUSD,bottom,2015-06-01,2015-06,-1.1638806613707866,0.0,0.035248307865566444,0.5055762081784386
NZDUSD,bottom,2015-07-13,2015-07,-0.3536963898124513,0.0,0.035248307865566444,0.5055762081784386
NZDUSD,bottom,2019-09-23,2019-09,0.5928865934625491,1.0,0.035248307865566444,0.5055762081784386
NZDUSD,bottom,2022-05-30,2022-05,-1.256957965405953,0.0,0.035248307865566444,0.5055762081784386
AUDUSD,top,2011-02-14,2011-02,-0.21147068918067283,0.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2011-04-04,2011-04,-1.907360376597677,0.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2012-10-01,2012-10,0.09903615918864608,1.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2012-12-24,2012-12,-0.5150874463191211,0.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2017-07-17,2017-07,-0.21924810526699573,0.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2020-09-21,2020-09,0.7387935683048733,1.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2021-01-18,2021-01,-0.4410081845281834,0.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2021-03-08,2021-03,-0.0,0.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2024-09-30,2024-09,1.6280842542142566,1.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2026-01-26,2026-01,-0.673858401937577,0.0,-0.030620441017341276,0.48698884758364314
AUDUSD,top,2026-03-09,2026-03,0.7306002202219687,1.0,-0.030620441017341276,0.48698884758364314
AUDUSD,bottom,2011-10-03,2011-10,3.6622214837201468,1.0,0.030620441017341276,0.5112617537721408
AUDUSD,bottom,2012-05-28,2012-05,0.5277585857014878,1.0,0.030620441017341276,0.5112617537721408
AUDUSD,bottom,2013-05-27,2013-05,-1.363596213366827,0.0,0.030620441017341276,0.5112617537721408
AUDUSD,bottom,2015-01-12,2015-01,-1.48452980775407,0.0,0.030620441017341276,0.5112617537721408
AUDUSD,bottom,2021-10-11,2021-10,0.3210840929777216,1.0,0.030620441017341276,0.5112617537721408
AUDUSD,bottom,2021-11-29,2021-11,0.45034543446403286,1.0,0.030620441017341276,0.5112617537721408
AUDUSD,bottom,2022-02-14,2022-02,0.29766169007619947,1.0,0.030620441017341276,0.5112617537721408
USDCHF,top,2011-12-19,2011-12,-0.7823391074364175,0.0,0.04798876420265289,0.5204882301656495
USDCHF,top,2012-03-19,2012-03,-0.15138262098176883,0.0,0.04798876420265289,0.5204882301656495
USDCHF,top,2012-05-28,2012-05,-0.08635632986556281,0.0,0.04798876420265289,0.5204882301656495
USDCHF,top,2012-07-02,2012-07,-1.0405100874990358,0.0,0.04798876420265289,0.5204882301656495
USDCHF,top,2013-05-27,2013-05,1.2276414931419743,1.0,0.04798876420265289,0.5204882301656495
USDCHF,top,2014-10-20,2014-10,-0.9366737433707786,0.0,0.04798876420265289,0.5204882301656495
USDCHF,top,2015-01-12,2015-01,3.5454324223309936,1.0,0.04798876420265289,0.5204882301656495
USDCHF,top,2016-12-19,2016-12,0.5716242797777727,1.0,0.04798876420265289,0.5204882301656495
USDCHF,top,2022-05-23,2022-05,-0.061210474324143054,0.0,0.04798876420265289,0.5204882301656495
USDCHF,top,2022-08-08,2022-08,-1.0152042388240154,0.0,0.04798876420265289,0.5204882301656495
USDCHF,bottom,2011-03-14,2011-03,-0.7924883715328912,0.0,-0.04798876420265289,0.47733217088055796
USDCHF,bottom,2011-04-25,2011-04,0.3084602428202733,1.0,-0.04798876420265289,0.47733217088055796
USDCHF,bottom,2014-03-24,2014-03,0.19687794039502218,1.0,-0.04798876420265289,0.47733217088055796
USDCHF,bottom,2020-06-22,2020-06,-0.3660371290763899,0.0,-0.04798876420265289,0.47733217088055796
USDCHF,bottom,2020-11-30,2020-11,-0.8931512781124976,0.0,-0.04798876420265289,0.47733217088055796
USDCHF,bottom,2021-03-01,2021-03,1.0425836187687643,1.0,-0.04798876420265289,0.47733217088055796
EURJPY,top,2011-02-21,2011-02,-0.5145886326466681,0.0,-0.07837963473764778,0.4622785917340914
EURJPY,top,2011-04-11,2011-04,2.06464636815754,1.0,-0.07837963473764778,0.4622785917340914
EURJPY,top,2013-02-11,2013-02,0.09870761372849726,1.0,-0.07837963473764778,0.4622785917340914
EURJPY,top,2013-09-30,2013-09,-0.4871752274323872,0.0,-0.07837963473764778,0.4622785917340914
EURJPY,top,2013-12-30,2013-12,1.2496073821754146,1.0,-0.07837963473764778,0.4622785917340914
EURJPY,top,2017-07-17,2017-07,0.03960062123987127,1.0,-0.07837963473764778,0.4622785917340914
EURJPY,top,2017-10-09,2017-10,0.07741100580733434,1.0,-0.07837963473764778,0.4622785917340914
EURJPY,top,2023-06-05,2023-06,-2.044503203526832,0.0,-0.07837963473764778,0.4622785917340914
EURJPY,bottom,2011-09-26,2011-09,0.9089739765770641,1.0,0.07837963473764778,0.5364093592827466
EURJPY,bottom,2011-10-31,2011-10,-1.5287201634716965,0.0,0.07837963473764778,0.5364093592827466
EURJPY,bottom,2012-01-09,2012-01,0.9135327661326741,1.0,0.07837963473764778,0.5364093592827466
EURJPY,bottom,2015-03-30,2015-03,-0.12932665660698037,0.0,0.07837963473764778,0.5364093592827466
EURJPY,bottom,2024-10-28,2024-10,-0.836381265817008,0.0,0.07837963473764778,0.5364093592827466
EURJPY,bottom,2024-12-02,2024-12,1.5107815079938942,1.0,0.07837963473764778,0.5364093592827466
EURJPY,bottom,2025-01-27,2025-01,-1.2110727267619585,0.0,0.07837963473764778,0.5364093592827466
GBPJPY,top,2011-02-21,2011-02,0.6369983614906372,1.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2011-04-11,2011-04,1.5896141956533514,1.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2012-04-30,2012-04,1.2311443891015608,1.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2012-12-03,2012-12,-2.105381687296336,0.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2013-12-09,2013-12,-0.2493249892408525,0.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2014-04-07,2014-04,-0.19382925988614522,0.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2017-10-09,2017-10,-0.37141974277818335,0.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2023-06-26,2023-06,0.17123830303211526,1.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2023-08-28,2023-08,0.5022521154574606,1.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2024-02-19,2024-02,-0.12387451053002924,0.0,-0.078875944292778,0.4583424447846053
GBPJPY,top,2024-06-10,2024-06,-0.9781929536732079,0.0,-0.078875944292778,0.4583424447846053
GBPJPY,bottom,2009-10-05,2009-10,1.2100007730806388,1.0,0.078875944292778,0.5412202055543407
GBPJPY,bottom,2011-10-31,2011-10,-1.2700361290953623,0.0,0.078875944292778,0.5412202055543407
GBPJPY,bottom,2016-01-25,2016-01,-1.6931495200310673,0.0,0.078875944292778,0.5412202055543407
GBPJPY,bottom,2016-03-07,2016-03,-0.6192064986763506,0.0,0.078875944292778,0.5412202055543407
GBPJPY,bottom,2016-06-13,2016-06,-3.8716950576885787,0.0,0.078875944292778,0.5412202055543407
GBPJPY,bottom,2019-08-12,2019-08,1.3465472764189397,1.0,0.078875944292778,0.5412202055543407
CADJPY,top,2010-04-05,2010-04,0.21125341155362998,1.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2011-02-21,2011-02,0.6818722688680152,1.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2011-04-11,2011-04,1.9025854740461097,1.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2012-04-30,2012-04,1.3164526974278294,1.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2012-11-05,2012-11,-0.8432289537667372,0.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2012-12-17,2012-12,-2.197241595151414,0.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2013-01-21,2013-01,-0.9991774464011841,0.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2017-07-31,2017-07,0.38266370287704854,1.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2017-10-09,2017-10,0.10338350106513775,1.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2021-07-05,2021-07,0.947646224569518,1.0,-0.07349724509836517,0.4554996719877542
CADJPY,top,2022-04-25,2022-04,0.14500089185506457,1.0,-0.07349724509836517,0.4554996719877542
CADJPY,bottom,2011-10-31,2011-10,-1.2118964352046127,0.0,0.07349724509836517,0.5414388803848676
CADJPY,bottom,2012-01-09,2012-01,0.7993616547034088,1.0,0.07349724509836517,0.5414388803848676
CADJPY,bottom,2016-01-04,2016-01,0.4453453076799107,1.0,0.07349724509836517,0.5414388803848676
CADJPY,bottom,2024-08-12,2024-08,-0.46113602775469564,0.0,0.07349724509836517,0.5414388803848676
CADJPY,bottom,2024-11-25,2024-11,-0.29157331998610936,0.0,0.07349724509836517,0.5414388803848676
CADJPY,bottom,2025-02-10,2025-02,-1.3199758666978054,0.0,0.07349724509836517,0.5414388803848676
AUDJPY,top,2010-04-05,2010-04,-0.2273402463940441,0.0,-0.0947705853487503,0.4522195495298491
AUDJPY,top,2011-02-21,2011-02,0.8156341917490707,1.0,-0.0947705853487503,0.4522195495298491
AUDJPY,top,2011-04-11,2011-04,0.7398208531891952,1.0,-0.0947705853487503,0.4522195495298491
AUDJPY,top,2012-12-03,2012-12,-1.5562527665797612,0.0,-0.0947705853487503,0.4522195495298491
AUDJPY,top,2013-04-01,2013-04,-1.195164738129952,0.0,-0.0947705853487503,0.4522195495298491
AUDJPY,top,2017-07-17,2017-07,0.5976535106452346,1.0,-0.0947705853487503,0.4522195495298491
AUDJPY,top,2017-10-09,2017-10,-0.033772114279488265,0.0,-0.0947705853487503,0.4522195495298491
AUDJPY,top,2021-04-05,2021-04,-0.12952389313586035,0.0,-0.0947705853487503,0.4522195495298491
AUDJPY,top,2024-07-01,2024-07,1.8270816674071677,1.0,-0.0947705853487503,0.4522195495298491
AUDJPY,bottom,2015-08-31,2015-08,-0.8243838102243346,0.0,0.0947705853487503,0.5471244259785699
AUDJPY,bottom,2019-08-19,2019-08,0.8633139802124672,1.0,0.0947705853487503,0.5471244259785699
AUDJPY,bottom,2025-03-31,2025-03,-0.7674832799572523,0.0,0.0947705853487503,0.5471244259785699
AUDJPY,bottom,2025-08-25,2025-08,0.5225427567655466,1.0,0.0947705853487503,0.5471244259785699
NZDJPY,top,2012-11-12,2012-11,-1.6869050398991103,0.0,-0.0891952039245211,0.4521720052654673
NZDJPY,top,2013-01-14,2013-01,-1.2766072933939572,0.0,-0.0891952039245211,0.4521720052654673
NZDJPY,top,2013-03-18,2013-03,-0.8522031225058597,0.0,-0.0891952039245211,0.4521720052654673
NZDJPY,top,2017-07-17,2017-07,0.9023965734310844,1.0,-0.0891952039245211,0.4521720052654673
NZDJPY,top,2021-11-01,2021-11,1.5842918386321398,1.0,-0.0891952039245211,0.4521720052654673
NZDJPY,top,2024-02-26,2024-02,0.6814878509249016,1.0,-0.0891952039245211,0.4521720052654673
NZDJPY,top,2024-06-10,2024-06,-0.6966049840622579,0.0,-0.0891952039245211,0.4521720052654673
NZDJPY,bottom,2012-01-09,2012-01,1.6128774892898454,1.0,0.0891952039245211,0.5467310223782361
NZDJPY,bottom,2015-07-20,2015-07,0.06486311301337461,1.0,0.0891952039245211,0.5467310223782361
NZDJPY,bottom,2015-09-07,2015-09,1.3861712723963615,1.0,0.0891952039245211,0.5467310223782361
NZDJPY,bottom,2016-01-25,2016-01,-0.2618900347653634,0.0,0.0891952039245211,0.5467310223782361
NZDJPY,bottom,2016-09-26,2016-09,0.5558760194890338,1.0,0.0891952039245211,0.5467310223782361
NZDJPY,bottom,2019-09-02,2019-09,0.30287690849883614,1.0,0.0891952039245211,0.5467310223782361
NZDJPY,bottom,2024-08-12,2024-08,-0.1883822183893618,0.0,0.0891952039245211,0.5467310223782361
NZDJPY,bottom,2024-12-02,2024-12,0.21726529129370006,1.0,0.0891952039245211,0.5467310223782361
