study,pair,date,side,outcome,tie,k
score suppress,EURUSD,2020-07-21 21:00:00,top,continuation,False,4
score suppress,EURUSD,2020-08-18 17:00:00,top,reversal,False,7
score suppress,EURUSD,2020-08-31 17:00:00,top,reversal,False,2
score suppress,EURUSD,2021-09-02 17:00:00,top,reversal,False,16
score suppress,EURUSD,2023-06-14 17:00:00,top,reversal,False,1
score suppress,EURUSD,2026-04-13 21:00:00,top,continuation,False,4
score suppress,GBPUSD,2021-02-16 01:00:00,top,continuation,False,1
score suppress,GBPUSD,2021-10-19 13:00:00,top,reversal,False,6
score suppress,GBPUSD,2022-06-13 01:00:00,bottom,continuation,False,2
score suppress,GBPUSD,2022-07-05 17:00:00,bottom,reversal,False,3
score suppress,GBPUSD,2023-09-14 21:00:00,bottom,reversal,False,4
score suppress,GBPUSD,2024-03-06 21:00:00,top,reversal,False,2
score suppress,GBPUSD,2024-12-19 21:00:00,bottom,continuation,False,3
score suppress,USDJPY,2020-06-23 17:00:00,bottom,reversal,False,1
score suppress,USDJPY,2020-07-27 01:00:00,bottom,continuation,False,1
score suppress,USDJPY,2020-08-18 05:00:00,bottom,continuation,False,2
score suppress,USDJPY,2020-12-16 13:00:00,bottom,reversal,False,1
score suppress,USDJPY,2020-12-17 13:00:00,bottom,reversal,False,4
score suppress,USDJPY,2021-01-04 13:00:00,bottom,reversal,False,1
score suppress,USDJPY,2021-01-05 21:00:00,bottom,reversal,False,2
score suppress,USDJPY,2021-11-16 17:00:00,top,continuation,False,2
score suppress,USDJPY,2022-01-04 05:00:00,top,continuation,False,1
score suppress,USDJPY,2022-04-11 05:00:00,top,continuation,False,1
score suppress,USDJPY,2022-04-19 05:00:00,top,continuation,False,1
score suppress,USDJPY,2022-04-28 09:00:00,top,continuation,False,2
score suppress,USDJPY,2023-06-22 17:00:00,top,continuation,False,4
score suppress,USDJPY,2024-11-27 13:00:00,bottom,continuation,False,2
score suppress,USDJPY,2025-05-12 13:00:00,top,reversal,False,8
score suppress,USDJPY,2025-05-26 05:00:00,bottom,reversal,False,2
score suppress,USDCAD,2021-01-05 21:00:00,bottom,reversal,False,5
score suppress,USDCAD,2021-05-06 17:00:00,bottom,continuation,False,2
score suppress,USDCAD,2023-06-15 21:00:00,bottom,reversal,False,15
score suppress,USDCAD,2023-08-08 09:00:00,top,continuation,False,1
score suppress,USDCAD,2024-11-26 05:00:00,top,reversal,False,4
score suppress,USDCAD,2025-08-20 05:00:00,top,reversal,False,3
score suppress,USDCAD,2026-03-08 17:00:00,bottom,reversal,False,2
score suppress,USDCAD,2026-07-14 17:00:00,bottom,continuation,False,7
score suppress,NZDUSD,2020-12-17 17:00:00,top,reversal,False,1
score suppress,NZDUSD,2020-12-30 13:00:00,top,continuation,False,4
score suppress,NZDUSD,2021-01-05 21:00:00,top,continuation,False,4
score suppress,NZDUSD,2021-02-22 05:00:00,top,reversal,False,2
score suppress,NZDUSD,2021-06-16 21:00:00,bottom,reversal,False,2
score suppress,NZDUSD,2022-01-27 01:00:00,bottom,continuation,False,1
score suppress,NZDUSD,2022-06-09 17:00:00,bottom,reversal,False,5
score suppress,NZDUSD,2022-06-13 01:00:00,bottom,continuation,False,3
score suppress,NZDUSD,2023-06-14 17:00:00,top,reversal,False,1
score suppress,NZDUSD,2023-07-12 17:00:00,top,continuation,False,4
score suppress,NZDUSD,2023-08-17 05:00:00,bottom,reversal,False,2
score suppress,NZDUSD,2024-03-28 13:00:00,bottom,reversal,False,1
score suppress,AUDUSD,2021-01-05 21:00:00,top,reversal,False,2
score suppress,AUDUSD,2021-02-19 13:00:00,top,continuation,False,1
score suppress,AUDUSD,2022-01-24 17:00:00,bottom,reversal,False,2
score suppress,AUDUSD,2022-01-27 09:00:00,bottom,reversal,False,1
score suppress,AUDUSD,2022-01-27 21:00:00,bottom,continuation,False,4
score suppress,AUDUSD,2024-09-24 21:00:00,top,reversal,False,6
score suppress,USDCHF,2020-07-06 05:00:00,bottom,continuation,False,2
score suppress,USDCHF,2020-07-06 17:00:00,bottom,reversal,False,1
score suppress,USDCHF,2020-07-21 21:00:00,bottom,continuation,False,5
score suppress,USDCHF,2020-08-18 17:00:00,bottom,reversal,False,6
score suppress,USDCHF,2020-08-28 09:00:00,bottom,continuation,False,1
score suppress,USDCHF,2020-12-01 21:00:00,bottom,continuation,False,2
score suppress,USDCHF,2020-12-02 17:00:00,bottom,continuation,False,5
score suppress,USDCHF,2021-02-24 01:00:00,top,continuation,False,3
score suppress,USDCHF,2022-03-14 01:00:00,top,continuation,False,5
score suppress,USDCHF,2022-04-27 09:00:00,top,continuation,False,2
score suppress,USDCHF,2022-08-30 17:00:00,top,reversal,False,1
score suppress,USDCHF,2023-05-18 17:00:00,top,reversal,False,4
score suppress,USDCHF,2024-12-19 01:00:00,top,reversal,False,3
score suppress,USDCHF,2025-02-24 05:00:00,bottom,reversal,False,2
score suppress,USDCHF,2026-01-15 17:00:00,top,reversal,False,5
score suppress,EURJPY,2020-08-05 17:00:00,top,reversal,False,5
score suppress,EURJPY,2021-07-19 13:00:00,bottom,continuation,False,1
score suppress,EURJPY,2022-01-03 01:00:00,top,reversal,False,3
score suppress,EURJPY,2022-04-19 09:00:00,top,continuation,False,1
score suppress,EURJPY,2022-09-06 09:00:00,top,continuation,False,1
score suppress,EURJPY,2025-01-13 13:00:00,bottom,reversal,False,3
score suppress,EURJPY,2025-01-17 01:00:00,bottom,reversal,False,3
score suppress,GBPJPY,2020-05-17 21:00:00,bottom,reversal,False,4
score suppress,GBPJPY,2020-07-07 17:00:00,top,reversal,False,2
score suppress,GBPJPY,2021-05-27 17:00:00,top,reversal,False,11
score suppress,GBPJPY,2022-02-10 13:00:00,top,continuation,False,1
score suppress,GBPJPY,2023-12-07 09:00:00,bottom,continuation,False,1
score suppress,GBPJPY,2024-02-22 13:00:00,top,reversal,False,1
score suppress,GBPJPY,2024-02-23 13:00:00,top,reversal,False,1
score suppress,GBPJPY,2024-03-19 21:00:00,top,continuation,False,3
score suppress,GBPJPY,2024-06-24 17:00:00,top,reversal,False,3
score suppress,GBPJPY,2024-07-01 05:00:00,top,continuation,False,1
score suppress,GBPJPY,2024-07-23 21:00:00,bottom,continuation,False,3
score suppress,GBPJPY,2025-01-13 01:00:00,bottom,continuation,False,1
score suppress,CADJPY,2021-05-06 17:00:00,top,continuation,False,2
score suppress,CADJPY,2022-09-22 13:00:00,bottom,continuation,False,1
score suppress,CADJPY,2022-12-20 09:00:00,bottom,continuation,False,1
score suppress,CADJPY,2024-11-27 09:00:00,bottom,continuation,False,2
score suppress,CADJPY,2025-01-16 21:00:00,bottom,reversal,False,9
score suppress,CADJPY,2025-02-24 01:00:00,bottom,reversal,False,1
score suppress,CADJPY,2025-02-26 01:00:00,bottom,reversal,False,9
score suppress,CADJPY,2025-05-12 13:00:00,top,reversal,False,7
score suppress,CADJPY,2026-03-08 17:00:00,top,continuation,False,3
score suppress,CADJPY,2026-07-30 17:00:00,bottom,reversal,False,1
score suppress,AUDJPY,2024-07-01 13:00:00,top,continuation,False,10
score suppress,AUDJPY,2025-04-04 09:00:00,bottom,continuation,False,2
score suppress,AUDJPY,2025-09-11 21:00:00,top,continuation,False,4
score suppress,AUDJPY,2025-12-26 05:00:00,top,reversal,False,6
score suppress,NZDJPY,2022-12-20 09:00:00,bottom,continuation,False,1
score suppress,NZDJPY,2023-10-19 05:00:00,bottom,continuation,False,2
score suppress,NZDJPY,2024-06-24 17:00:00,top,reversal,False,3
score suppress,NZDJPY,2024-07-01 05:00:00,top,reversal,False,6
score suppress,NZDJPY,2024-07-03 17:00:00,top,reversal,False,9
score suppress,NZDJPY,2024-12-19 01:00:00,bottom,reversal,False,2
score suppress,NZDJPY,2025-01-13 01:00:00,bottom,continuation,False,3
score suppress,NZDJPY,2025-02-10 01:00:00,bottom,reversal,False,2
score suppress,NZDJPY,2025-04-04 09:00:00,bottom,continuation,False,2
score off,EURUSD,2020-07-21 21:00:00,top,continuation,False,4
score off,EURUSD,2020-07-27 05:00:00,top,continuation,False,3
score off,EURUSD,2020-07-30 21:00:00,top,continuation,False,2
score off,EURUSD,2020-08-18 17:00:00,top,reversal,False,7
score off,EURUSD,2020-08-31 17:00:00,top,reversal,False,2
score off,EURUSD,2020-09-01 05:00:00,top,reversal,False,3
score off,EURUSD,2021-09-02 17:00:00,top,reversal,False,16
score off,EURUSD,2021-11-16 01:00:00,bottom,continuation,False,4
score off,EURUSD,2022-07-11 17:00:00,bottom,continuation,False,2
score off,EURUSD,2023-05-18 17:00:00,bottom,reversal,False,5
score off,EURUSD,2023-06-14 17:00:00,top,reversal,False,1
score off,EURUSD,2024-10-07 05:00:00,bottom,continuation,False,15
score off,EURUSD,2024-10-10 21:00:00,bottom,reversal,False,4
score off,EURUSD,2025-12-16 17:00:00,top,reversal,False,1
score off,EURUSD,2026-03-09 01:00:00,bottom,continuation,False,1
score off,EURUSD,2026-04-13 21:00:00,top,continuation,False,4
score off,GBPUSD,2020-05-17 21:00:00,bottom,reversal,False,4
score off,GBPUSD,2021-02-16 01:00:00,top,continuation,False,1
score off,GBPUSD,2021-02-24 05:00:00,top,reversal,False,3
score off,GBPUSD,2021-10-19 13:00:00,top,reversal,False,6
score off,GBPUSD,2022-06-13 01:00:00,bottom,continuation,False,2
score off,GBPUSD,2022-06-15 17:00:00,bottom,reversal,False,1
score off,GBPUSD,2022-07-05 17:00:00,bottom,reversal,False,3
score off,GBPUSD,2023-09-14 21:00:00,bottom,reversal,False,4
score off,GBPUSD,2024-03-06 21:00:00,top,reversal,False,2
score off,GBPUSD,2024-03-07 13:00:00,top,continuation,False,2
score off,GBPUSD,2024-03-11 05:00:00,top,reversal,False,2
score off,GBPUSD,2024-09-25 01:00:00,top,reversal,False,3
score off,GBPUSD,2024-12-19 21:00:00,bottom,continuation,False,3
score off,GBPUSD,2025-03-11 13:00:00,top,continuation,False,7
score off,USDJPY,2020-06-23 17:00:00,bottom,reversal,False,1
score off,USDJPY,2020-07-27 01:00:00,bottom,continuation,False,1
score off,USDJPY,2020-07-29 13:00:00,bottom,reversal,False,5
score off,USDJPY,2020-07-31 05:00:00,bottom,reversal,False,2
score off,USDJPY,2020-08-18 05:00:00,bottom,continuation,False,2
score off,USDJPY,2020-09-21 13:00:00,bottom,reversal,False,1
score off,USDJPY,2020-12-16 13:00:00,bottom,reversal,False,1
score off,USDJPY,2020-12-17 13:00:00,bottom,reversal,False,4
score off,USDJPY,2021-01-04 13:00:00,bottom,reversal,False,1
score off,USDJPY,2021-01-05 21:00:00,bottom,reversal,False,2
score off,USDJPY,2021-11-16 17:00:00,top,continuation,False,2
score off,USDJPY,2022-01-04 05:00:00,top,continuation,False,1
score off,USDJPY,2022-03-28 05:00:00,top,continuation,False,2
score off,USDJPY,2022-04-11 05:00:00,top,continuation,False,1
score off,USDJPY,2022-04-19 05:00:00,top,continuation,False,1
score off,USDJPY,2022-04-28 09:00:00,top,continuation,False,2
score off,USDJPY,2022-06-01 17:00:00,top,continuation,False,12
score off,USDJPY,2022-06-06 17:00:00,top,continuation,False,1
score off,USDJPY,2022-06-09 09:00:00,top,reversal,False,1
score off,USDJPY,2022-06-09 17:00:00,top,reversal,False,4
score off,USDJPY,2023-06-22 17:00:00,top,continuation,False,4
score off,USDJPY,2024-08-05 05:00:00,bottom,continuation,False,1
score off,USDJPY,2024-11-27 13:00:00,bottom,continuation,False,2
score off,USDJPY,2024-12-02 21:00:00,bottom,continuation,False,5
score off,USDJPY,2025-04-21 05:00:00,bottom,continuation,False,7
score off,USDJPY,2025-05-12 13:00:00,top,reversal,False,8
score off,USDJPY,2025-05-26 05:00:00,bottom,reversal,False,2
score off,USDCAD,2021-01-05 21:00:00,bottom,reversal,False,5
score off,USDCAD,2021-03-18 01:00:00,bottom,continuation,False,3
score off,USDCAD,2021-05-06 17:00:00,bottom,continuation,False,2
score off,USDCAD,2023-06-07 17:00:00,bottom,reversal,False,1
score off,USDCAD,2023-06-15 21:00:00,bottom,reversal,False,15
score off,USDCAD,2023-08-08 09:00:00,top,continuation,False,1
score off,USDCAD,2024-11-26 05:00:00,top,reversal,False,4
score off,USDCAD,2025-08-20 05:00:00,top,reversal,False,3
score off,USDCAD,2026-03-08 17:00:00,bottom,reversal,False,2
score off,USDCAD,2026-04-20 21:00:00,bottom,reversal,False,6
score off,USDCAD,2026-07-14 17:00:00,bottom,continuation,False,7
score off,NZDUSD,2020-08-30 21:00:00,top,continuation,False,5
score off,NZDUSD,2020-09-02 13:00:00,top,reversal,False,6
score off,NZDUSD,2020-12-17 17:00:00,top,reversal,False,1
score off,NZDUSD,2020-12-30 13:00:00,top,continuation,False,4
score off,NZDUSD,2021-01-05 21:00:00,top,continuation,False,4
score off,NZDUSD,2021-02-22 05:00:00,top,reversal,False,2
score off,NZDUSD,2021-02-25 01:00:00,top,reversal,False,5
score off,NZDUSD,2021-06-16 21:00:00,bottom,reversal,False,2
score off,NZDUSD,2022-01-27 01:00:00,bottom,continuation,False,1
score off,NZDUSD,2022-05-02 05:00:00,bottom,reversal,False,6
score off,NZDUSD,2022-06-09 17:00:00,bottom,reversal,False,5
score off,NZDUSD,2022-06-13 01:00:00,bottom,continuation,False,3
score off,NZDUSD,2023-06-14 17:00:00,top,reversal,False,1
score off,NZDUSD,2023-07-12 17:00:00,top,continuation,False,4
score off,NZDUSD,2023-08-17 05:00:00,bottom,reversal,False,2
score off,NZDUSD,2023-10-19 05:00:00,bottom,reversal,False,4
score off,NZDUSD,2024-03-28 13:00:00,bottom,reversal,False,1
score off,NZDUSD,2024-08-29 05:00:00,top,continuation,False,1
score off,NZDUSD,2026-01-28 01:00:00,top,reversal,False,1
score off,NZDUSD,2026-01-29 09:00:00,top,reversal,False,1
score off,NZDUSD,2026-09-10 17:00:00,bottom,reversal,False,4
score off,AUDUSD,2021-01-05 21:00:00,top,reversal,False,2
score off,AUDUSD,2021-02-19 13:00:00,top,continuation,False,1
score off,AUDUSD,2021-11-11 05:00:00,bottom,reversal,False,9
score off,AUDUSD,2021-11-29 01:00:00,bottom,reversal,False,1
score off,AUDUSD,2021-12-06 01:00:00,bottom,reversal,False,3
score off,AUDUSD,2022-01-24 17:00:00,bottom,reversal,False,2
score off,AUDUSD,2022-01-27 09:00:00,bottom,reversal,False,1
score off,AUDUSD,2022-01-27 21:00:00,bottom,continuation,False,4
score off,AUDUSD,2023-06-14 17:00:00,top,reversal,False,1
score off,AUDUSD,2023-06-15 17:00:00,top,continuation,False,1
score off,AUDUSD,2024-09-24 21:00:00,top,reversal,False,6
score off,AUDUSD,2025-09-11 17:00:00,top,continuation,False,3
score off,AUDUSD,2026-01-25 17:00:00,top,continuation,False,1
score off,AUDUSD,2026-01-28 01:00:00,top,reversal,False,1
score off,AUDUSD,2026-01-28 21:00:00,top,continuation,False,1
score off,USDCHF,2020-07-06 05:00:00,bottom,continuation,False,2
score off,USDCHF,2020-07-06 17:00:00,bottom,reversal,False,1
score off,USDCHF,2020-07-08 17:00:00,bottom,reversal,False,7
score off,USDCHF,2020-07-21 21:00:00,bottom,continuation,False,5
score off,USDCHF,2020-07-27 05:00:00,bottom,reversal,False,2
score off,USDCHF,2020-07-29 17:00:00,bottom,continuation,False,6
score off,USDCHF,2020-07-30 21:00:00,bottom,continuation,False,2
score off,USDCHF,2020-08-18 17:00:00,bottom,reversal,False,6
score off,USDCHF,2020-08-28 09:00:00,bottom,continuation,False,1
score off,USDCHF,2020-12-01 21:00:00,bottom,continuation,False,2
score off,USDCHF,2020-12-02 17:00:00,bottom,continuation,False,5
score off,USDCHF,2020-12-10 17:00:00,bottom,reversal,False,1
score off,USDCHF,2021-02-24 01:00:00,top,continuation,False,3
score off,USDCHF,2022-03-14 01:00:00,top,continuation,False,5
score off,USDCHF,2022-04-27 09:00:00,top,continuation,False,2
score off,USDCHF,2022-06-09 21:00:00,top,reversal,False,4
score off,USDCHF,2022-06-13 01:00:00,top,continuation,False,3
score off,USDCHF,2022-08-30 17:00:00,top,reversal,False,1
score off,USDCHF,2023-05-18 17:00:00,top,reversal,False,4
score off,USDCHF,2024-08-27 17:00:00,bottom,continuation,False,10
score off,USDCHF,2024-12-19 01:00:00,top,reversal,False,3
score off,USDCHF,2025-02-24 05:00:00,bottom,reversal,False,2
score off,USDCHF,2025-04-10 21:00:00,bottom,continuation,False,2
score off,USDCHF,2026-01-15 17:00:00,top,reversal,False,5
score off,EURJPY,2020-05-28 21:00:00,top,reversal,False,3
score off,EURJPY,2020-08-05 17:00:00,top,reversal,False,5
score off,EURJPY,2020-12-01 21:00:00,top,continuation,False,2
score off,EURJPY,2021-07-19 13:00:00,bottom,continuation,False,1
score off,EURJPY,2022-01-03 01:00:00,top,reversal,False,3
score off,EURJPY,2022-03-22 13:00:00,top,continuation,False,1
score off,EURJPY,2022-03-28 13:00:00,top,reversal,False,1
score off,EURJPY,2022-04-19 09:00:00,top,continuation,False,1
score off,EURJPY,2022-09-06 09:00:00,top,continuation,False,1
score off,EURJPY,2023-12-07 05:00:00,bottom,continuation,False,1
score off,EURJPY,2024-07-23 17:00:00,bottom,continuation,False,3
score off,EURJPY,2024-09-11 05:00:00,bottom,continuation,False,1
score off,EURJPY,2024-12-02 17:00:00,bottom,continuation,False,1
score off,EURJPY,2025-01-13 13:00:00,bottom,reversal,False,3
score off,EURJPY,2025-01-17 01:00:00,bottom,reversal,False,3
score off,EURJPY,2025-02-03 01:00:00,bottom,reversal,False,1
score off,EURJPY,2025-02-06 21:00:00,bottom,reversal,False,4
score off,EURJPY,2025-02-10 01:00:00,bottom,reversal,False,1
score off,GBPJPY,2020-05-17 21:00:00,bottom,reversal,False,4
score off,GBPJPY,2020-07-07 17:00:00,top,reversal,False,2
score off,GBPJPY,2021-05-27 17:00:00,top,reversal,False,11
score off,GBPJPY,2022-01-04 13:00:00,top,continuation,False,1
score off,GBPJPY,2022-02-10 13:00:00,top,continuation,False,1
score off,GBPJPY,2022-03-28 13:00:00,top,reversal,False,1
score off,GBPJPY,2023-12-07 09:00:00,bottom,continuation,False,1
score off,GBPJPY,2024-02-22 13:00:00,top,reversal,False,1
score off,GBPJPY,2024-02-23 13:00:00,top,reversal,False,1
score off,GBPJPY,2024-03-19 21:00:00,top,continuation,False,3
score off,GBPJPY,2024-06-24 17:00:00,top,reversal,False,3
score off,GBPJPY,2024-07-01 05:00:00,top,continuation,False,1
score off,GBPJPY,2024-07-03 13:00:00,top,continuation,False,1
score off,GBPJPY,2024-07-09 17:00:00,top,continuation,False,5
score off,GBPJPY,2024-07-10 17:00:00,top,continuation,False,3
score off,GBPJPY,2024-07-23 21:00:00,bottom,continuation,False,3
score off,GBPJPY,2025-01-13 01:00:00,bottom,continuation,False,1
score off,CADJPY,2021-05-06 17:00:00,top,continuation,False,2
score off,CADJPY,2022-03-28 05:00:00,top,continuation,False,2
score off,CADJPY,2022-09-22 13:00:00,bottom,continuation,False,1
score off,CADJPY,2022-12-20 09:00:00,bottom,continuation,False,1
score off,CADJPY,2024-07-23 13:00:00,bottom,continuation,False,2
score off,CADJPY,2024-09-11 05:00:00,bottom,continuation,False,1
score off,CADJPY,2024-09-16 09:00:00,bottom,reversal,False,3
score off,CADJPY,2024-11-27 09:00:00,bottom,continuation,False,2
score off,CADJPY,2024-12-02 21:00:00,bottom,reversal,False,4
score off,CADJPY,2024-12-03 21:00:00,bottom,reversal,False,2
score off,CADJPY,2025-01-16 21:00:00,bottom,reversal,False,9
score off,CADJPY,2025-02-24 01:00:00,bottom,reversal,False,1
score off,CADJPY,2025-02-26 01:00:00,bottom,reversal,False,9
score off,CADJPY,2025-05-12 13:00:00,top,reversal,False,7
score off,CADJPY,2026-03-08 17:00:00,top,continuation,False,3
score off,CADJPY,2026-06-17 21:00:00,bottom,continuation,False,1
score off,CADJPY,2026-07-30 17:00:00,bottom,reversal,False,1
score off,AUDJPY,2020-11-09 17:00:00,top,reversal,False,3
score off,AUDJPY,2022-03-28 09:00:00,top,continuation,False,1
score off,AUDJPY,2024-07-01 13:00:00,top,continuation,False,10
score off,AUDJPY,2024-07-03 17:00:00,top,reversal,False,10
score off,AUDJPY,2024-07-23 05:00:00,bottom,continuation,False,2
score off,AUDJPY,2025-04-04 09:00:00,bottom,continuation,False,2
score off,AUDJPY,2025-09-11 21:00:00,top,continuation,False,4
score off,AUDJPY,2025-12-26 05:00:00,top,reversal,False,6
score off,NZDJPY,2022-03-28 13:00:00,top,reversal,False,1
score off,NZDJPY,2022-12-20 09:00:00,bottom,continuation,False,1
score off,NZDJPY,2023-10-19 05:00:00,bottom,continuation,False,2
score off,NZDJPY,2024-06-24 17:00:00,top,reversal,False,3
score off,NZDJPY,2024-07-01 05:00:00,top,reversal,False,6
score off,NZDJPY,2024-07-03 17:00:00,top,reversal,False,9
score off,NZDJPY,2024-12-02 17:00:00,bottom,continuation,False,1
score off,NZDJPY,2024-12-19 01:00:00,bottom,reversal,False,2
score off,NZDJPY,2025-01-13 01:00:00,bottom,continuation,False,3
score off,NZDJPY,2025-02-03 01:00:00,bottom,continuation,False,1
score off,NZDJPY,2025-02-10 01:00:00,bottom,reversal,False,2
score off,NZDJPY,2025-02-26 21:00:00,bottom,reversal,False,4
score off,NZDJPY,2025-02-28 05:00:00,bottom,reversal,False,2
score off,NZDJPY,2025-04-04 09:00:00,bottom,continuation,False,2
score off,NZDJPY,2026-01-22 17:00:00,top,continuation,False,2
score off,NZDJPY,2026-04-14 17:00:00,top,reversal,False,18
score off,NZDJPY,2026-07-14 13:00:00,top,continuation,False,1
score off,NZDJPY,2026-07-21 05:00:00,top,reversal,False,3
single pct_b,EURUSD,2020-05-12 17:00:00,top,reversal,False,1
single pct_b,EURUSD,2020-05-18 21:00:00,top,continuation,False,4
single pct_b,EURUSD,2020-05-22 13:00:00,bottom,continuation,False,3
single pct_b,EURUSD,2020-05-27 13:00:00,top,reversal,False,1
single pct_b,EURUSD,2020-05-28 21:00:00,top,continuation,False,4
single pct_b,EURUSD,2020-06-03 21:00:00,top,reversal,False,3
single pct_b,EURUSD,2020-06-04 17:00:00,top,continuation,False,4
single pct_b,EURUSD,2020-06-10 21:00:00,top,reversal,False,3
single pct_b,EURUSD,2020-06-14 21:00:00,bottom,reversal,False,6
single pct_b,EURUSD,2020-06-23 17:00:00,top,reversal,False,5
single pct_b,EURUSD,2020-07-06 09:00:00,top,continuation,False,2
single pct_b,EURUSD,2020-07-09 09:00:00,top,reversal,False,1
single pct_b,EURUSD,2020-07-14 17:00:00,top,continuation,False,5
single pct_b,EURUSD,2020-07-20 09:00:00,top,reversal,False,2
single pct_b,EURUSD,2020-07-21 17:00:00,top,continuation,False,1
single pct_b,EURUSD,2020-07-22 13:00:00,top,continuation,False,7
single pct_b,EURUSD,2020-07-27 05:00:00,top,continuation,False,3
single pct_b,EURUSD,2020-07-30 21:00:00,top,continuation,False,2
single pct_b,EURUSD,2020-08-10 13:00:00,bottom,reversal,False,1
single pct_b,EURUSD,2020-08-13 09:00:00,top,continuation,False,2
single pct_b,EURUSD,2020-08-18 17:00:00,top,reversal,False,7
single pct_b,EURUSD,2020-08-28 09:00:00,top,continuation,False,1
single pct_b,EURUSD,2020-08-31 17:00:00,top,reversal,False,2
single pct_b,EURUSD,2020-09-01 05:00:00,top,reversal,False,3
single pct_b,EURUSD,2020-09-02 17:00:00,bottom,continuation,False,4
single pct_b,EURUSD,2020-09-08 21:00:00,bottom,reversal,False,5
single pct_b,EURUSD,2020-09-10 17:00:00,top,reversal,False,1
single pct_b,EURUSD,2020-09-15 13:00:00,top,reversal,False,1
single pct_b,EURUSD,2020-09-16 21:00:00,bottom,continuation,False,2
single pct_b,EURUSD,2020-09-21 17:00:00,bottom,reversal,False,2
single pct_b,EURUSD,2020-09-22 17:00:00,bottom,continuation,False,6
single pct_b,EURUSD,2020-09-29 13:00:00,top,continuation,False,1
single pct_b,EURUSD,2020-10-05 17:00:00,top,reversal,False,8
single pct_b,EURUSD,2020-10-12 01:00:00,top,reversal,False,4
single pct_b,EURUSD,2020-10-19 17:00:00,top,continuation,False,5
single pct_b,EURUSD,2020-10-28 01:00:00,bottom,continuation,False,3
single pct_b,EURUSD,2020-10-29 17:00:00,bottom,continuation,False,1
single pct_b,EURUSD,2020-11-05 13:00:00,top,continuation,False,1
single pct_b,EURUSD,2020-11-11 17:00:00,bottom,reversal,False,5
single pct_b,EURUSD,2020-11-19 13:00:00,bottom,reversal,False,2
single pct_b,EURUSD,2020-11-23 13:00:00,top,reversal,False,1
single pct_b,EURUSD,2020-11-30 01:00:00,top,continuation,False,4
single pct_b,EURUSD,2020-12-01 21:00:00,top,continuation,False,1
single pct_b,EURUSD,2020-12-09 21:00:00,bottom,reversal,False,3
single pct_b,EURUSD,2020-12-16 13:00:00,top,reversal,False,2
single pct_b,EURUSD,2020-12-17 01:00:00,top,continuation,False,2
single pct_b,EURUSD,2020-12-28 09:00:00,top,reversal,False,2
single pct_b,EURUSD,2020-12-29 09:00:00,top,continuation,False,2
single pct_b,EURUSD,2020-12-30 05:00:00,top,reversal,False,2
single pct_b,EURUSD,2021-01-01 09:00:00,bottom,continuation,True,1
single pct_b,EURUSD,2021-01-11 01:00:00,bottom,continuation,False,1
single pct_b,EURUSD,2021-01-11 13:00:00,bottom,reversal,False,9
single pct_b,EURUSD,2021-01-18 01:00:00,bottom,reversal,False,9
single pct_b,EURUSD,2021-01-27 17:00:00,bottom,reversal,False,1
single pct_b,EURUSD,2021-02-02 13:00:00,bottom,continuation,False,7
single pct_b,EURUSD,2021-02-04 17:00:00,bottom,continuation,False,3
single pct_b,EURUSD,2021-02-16 05:00:00,top,continuation,False,2
single pct_b,EURUSD,2021-02-16 17:00:00,bottom,reversal,False,1
single pct_b,EURUSD,2021-02-17 09:00:00,bottom,continuation,False,1
single pct_b,EURUSD,2021-02-25 13:00:00,top,reversal,False,2
single pct_b,EURUSD,2021-03-01 01:00:00,bottom,continuation,False,3
single pct_b,EURUSD,2021-03-04 21:00:00,bottom,continuation,False,4
single pct_b,EURUSD,2021-03-11 13:00:00,top,reversal,False,1
single pct_b,EURUSD,2021-03-11 21:00:00,top,reversal,False,3
single pct_b,EURUSD,2021-03-18 01:00:00,top,reversal,False,3
single pct_b,EURUSD,2021-03-23 21:00:00,bottom,continuation,False,4
single pct_b,EURUSD,2021-03-30 13:00:00,bottom,continuation,False,1
single pct_b,EURUSD,2021-04-05 17:00:00,top,continuation,False,3
single pct_b,EURUSD,2021-04-06 17:00:00,top,continuation,False,1
single pct_b,EURUSD,2021-04-13 21:00:00,top,continuation,False,4
single pct_b,EURUSD,2021-04-19 13:00:00,top,reversal,False,1
single pct_b,EURUSD,2021-04-20 05:00:00,top,continuation,False,2
single pct_b,EURUSD,2021-04-26 01:00:00,top,continuation,False,2
single pct_b,EURUSD,2021-04-28 21:00:00,top,reversal,False,10
single pct_b,EURUSD,2021-05-03 01:00:00,bottom,reversal,False,3
single pct_b,EURUSD,2021-05-09 21:00:00,top,reversal,False,7
single pct_b,EURUSD,2021-05-12 21:00:00,bottom,continuation,False,4
single pct_b,EURUSD,2021-05-17 13:00:00,top,reversal,False,1
single pct_b,EURUSD,2021-05-18 13:00:00,top,continuation,False,5
single pct_b,EURUSD,2021-06-01 17:00:00,top,reversal,False,2
single pct_b,EURUSD,2021-06-03 17:00:00,bottom,continuation,False,4
single pct_b,EURUSD,2021-06-11 13:00:00,bottom,continuation,False,1
single pct_b,EURUSD,2021-06-16 21:00:00,bottom,continuation,False,1
single pct_b,EURUSD,2021-06-29 05:00:00,bottom,continuation,False,3
single pct_b,EURUSD,2021-06-30 17:00:00,bottom,reversal,False,6
single pct_b,EURUSD,2021-07-06 09:00:00,top,reversal,False,1
single pct_b,EURUSD,2021-07-12 01:00:00,top,reversal,False,3
