datetime,open,high,low,close
2025-10-01 02:00:00,106.259000,106.271000,106.181000,106.199000
2025-10-01 03:00:00,106.197000,106.230000,106.129000,106.178000
2025-10-01 04:00:00,106.177000,106.248000,106.026001,106.042000
2025-10-01 05:00:00,106.043999,106.084999,105.968000,106.026001
2025-10-01 06:00:00,106.025002,106.025002,105.757000,105.833000
2025-10-01 07:00:00,105.835000,105.837000,105.627000,105.683000
2025-10-01 08:00:00,105.680000,105.731000,105.560000,105.725000
2025-10-01 09:00:00,105.723000,105.728000,105.612000,105.696000
2025-10-01 10:00:00,105.697000,105.720000,105.534000,105.551000
2025-10-01 11:00:00,105.547000,105.616000,105.518000,105.538000
2025-10-01 12:00:00,105.537000,105.592000,105.304000,105.387000
2025-10-01 13:00:00,105.386000,105.424000,105.242000,105.325000
2025-10-01 14:00:00,105.299000,105.546000,105.261000,105.324000
2025-10-01 15:00:00,105.325000,105.519000,105.312000,105.450000
2025-10-01 16:00:00,105.447000,105.547000,105.413000,105.504000
2025-10-01 17:00:00,105.506000,105.538000,105.461000,105.528000
2025-10-01 18:00:00,105.524000,105.566000,105.462000,105.512000
2025-10-01 19:00:00,105.515000,105.559000,105.461000,105.505000
2025-10-01 20:00:00,105.505000,105.550000,105.456000,105.494000
2025-10-01 21:00:00,105.508000,105.533000,105.458000,105.488000
2025-10-01 22:00:00,105.501000,105.541000,105.459000,105.495000
2025-10-01 23:00:00,105.495000,105.540000,105.449000,105.533000
2025-10-02 00:00:00,105.535000,105.665000,105.514000,105.565000
2025-10-02 01:00:00,105.569000,105.588000,105.435000,105.476000
2025-10-02 02:00:00,105.475000,105.609000,105.419000,105.595000
2025-10-02 03:00:00,105.591000,105.607000,105.462000,105.511000
2025-10-02 04:00:00,105.510000,105.566000,105.473000,105.545000
2025-10-02 05:00:00,105.544000,105.595000,105.496000,105.558000
2025-10-02 06:00:00,105.550000,105.732000,105.417000,105.600000
2025-10-02 07:00:00,105.599000,105.637000,105.478000,105.530000
2025-10-02 08:00:00,105.527000,105.533000,105.284000,105.330000
2025-10-02 09:00:00,105.337000,105.347000,105.165000,105.214000
2025-10-02 10:00:00,105.215000,105.310000,105.196000,105.234000
2025-10-02 11:00:00,105.233000,105.318000,105.168000,105.278000
2025-10-02 12:00:00,105.278000,105.553000,105.235000,105.526000
2025-10-02 13:00:00,105.530000,105.548000,105.429000,105.504000
2025-10-02 14:00:00,105.505000,105.547000,105.366000,105.440000
2025-10-02 15:00:00,105.445000,105.504000,105.391000,105.440000
2025-10-02 16:00:00,105.439000,105.449000,105.340000,105.373000
2025-10-02 17:00:00,105.373000,105.431000,105.337000,105.377000
2025-10-02 18:00:00,105.374000,105.451000,105.344000,105.442000
2025-10-02 19:00:00,105.436000,105.479000,105.361000,105.468000
2025-10-02 20:00:00,105.466000,105.490000,105.385000,105.418000
2025-10-02 21:00:00,105.379000,105.414000,105.358000,105.400000
2025-10-02 22:00:00,105.391000,105.418000,105.343000,105.406000
2025-10-02 23:00:00,105.415000,105.425000,105.326000,105.405000
2025-10-03 00:00:00,105.399000,105.542000,105.396000,105.520000
2025-10-03 01:00:00,105.518000,105.748000,105.405000,105.640000
2025-10-03 02:00:00,105.640000,105.741000,105.632000,105.711000
2025-10-03 03:00:00,105.712000,105.795000,105.672000,105.702000
2025-10-03 04:00:00,105.703000,105.770000,105.670000,105.755000
2025-10-03 05:00:00,105.758000,105.833000,105.662000,105.808000
2025-10-03 06:00:00,105.801000,105.828000,105.658000,105.688000
2025-10-03 07:00:00,105.685000,105.755000,105.563000,105.580000
2025-10-03 08:00:00,105.581000,105.602000,105.473000,105.528000
2025-10-03 09:00:00,105.526000,105.574000,105.484000,105.530000
2025-10-03 10:00:00,105.532000,105.535000,105.438000,105.472000
2025-10-03 11:00:00,105.470000,105.550000,105.410000,105.477000
2025-10-03 12:00:00,105.471000,105.585000,105.452000,105.557000
2025-10-03 13:00:00,105.555000,105.591000,105.439000,105.582000
2025-10-03 14:00:00,105.564000,105.711000,105.390000,105.685000
2025-10-03 15:00:00,105.683000,105.708000,105.589000,105.640000
2025-10-03 16:00:00,105.639000,105.778000,105.619000,105.757000
2025-10-03 17:00:00,105.759000,105.760000,105.642000,105.684000
2025-10-03 18:00:00,105.682000,105.740000,105.656000,105.711000
2025-10-03 19:00:00,105.714000,105.736000,105.660000,105.685000
2025-10-03 20:00:00,105.681000,105.733000,105.603000,105.677000
2025-10-05 23:00:00,106.926000,107.171000,106.871000,107.112000
2025-10-06 00:00:00,107.098999,107.334000,107.022003,107.267000
2025-10-06 01:00:00,107.264000,107.383000,107.153000,107.356000
2025-10-06 02:00:00,107.352000,107.460000,107.316000,107.443000
2025-10-06 03:00:00,107.445000,107.602000,107.405000,107.573000
2025-10-06 04:00:00,107.573000,107.765000,107.427000,107.731000
2025-10-06 05:00:00,107.730000,107.807000,107.642000,107.684000
2025-10-06 06:00:00,107.684000,107.737000,107.540000,107.570000
2025-10-06 07:00:00,107.568000,107.690000,107.486000,107.521000
2025-10-06 08:00:00,107.525000,107.805000,107.495000,107.785000
2025-10-06 09:00:00,107.783000,107.810000,107.684000,107.758000
2025-10-06 10:00:00,107.757000,107.806000,107.654000,107.686000
2025-10-06 11:00:00,107.681000,107.741000,107.610000,107.702000
2025-10-06 12:00:00,107.700000,107.711000,107.270000,107.281000
2025-10-06 13:00:00,107.276000,107.467000,107.232000,107.373000
2025-10-06 14:00:00,107.373000,107.535000,107.287000,107.474000
2025-10-06 15:00:00,107.472000,107.628000,107.452000,107.569000
