datetime,open,high,low,close
2025-09-19 05:00:00,174.319000,174.363010,174.280000,174.356000
2025-09-19 06:00:00,174.354000,174.459000,174.330990,174.457990
2025-09-19 07:00:00,174.434010,174.442000,174.192000,174.395000
2025-09-19 08:00:00,174.276000,174.422000,174.259990,174.380000
2025-09-19 09:00:00,174.368000,174.500000,174.368000,174.440000
2025-09-19 10:00:00,174.440000,174.492000,174.367000,174.457000
2025-09-19 11:00:00,174.455990,174.461000,174.315990,174.358990
2025-09-19 12:00:00,174.360000,174.371990,174.239000,174.330990
2025-09-19 13:00:00,174.334000,174.383000,173.763000,173.931000
2025-09-19 14:00:00,173.929000,173.942990,173.475010,173.699010
2025-09-19 15:00:00,173.699010,173.757000,173.606990,173.669010
2025-09-19 16:00:00,173.677990,174.110990,173.574010,173.975010
2025-09-19 17:00:00,173.976000,174.164000,173.892000,174.117000
2025-09-19 18:00:00,174.120000,174.125000,173.863010,173.901000
2025-09-19 19:00:00,173.897000,174.024994,173.847000,173.998000
2025-09-19 20:00:00,173.998000,174.059998,173.918000,174.003006
2025-09-22 09:00:00,173.758000,173.848010,173.731000,173.827000
2025-09-22 10:00:00,173.823000,173.917010,173.780000,173.869000
2025-09-22 11:00:00,173.867000,173.955000,173.839000,173.873990
2025-09-22 12:00:00,173.873000,174.016998,173.869000,173.991000
2025-09-22 13:00:00,173.991000,174.074997,173.988010,174.042007
2025-09-22 14:00:00,174.041000,174.044006,173.936000,173.952000
2025-09-22 15:00:00,173.952000,174.037994,173.907000,174.033005
2025-09-22 16:00:00,174.029007,174.048996,173.843000,173.896000
2025-09-22 17:00:00,173.899000,174.052002,173.830990,174.014008
2025-09-22 18:00:00,174.014008,174.069000,173.909000,173.919010
2025-09-22 19:00:00,173.919010,174.147000,173.879000,174.146000
2025-09-22 20:00:00,174.142000,174.251010,174.059006,174.091003
2025-09-22 21:00:00,174.091003,174.158000,174.044998,174.134000
2025-09-22 22:00:00,174.134000,174.274000,174.126010,174.213000
2025-09-22 23:00:00,174.214000,174.267000,174.072998,174.089996
2025-09-23 00:00:00,174.091995,174.121990,174.005997,174.054001
2025-09-23 01:00:00,174.054993,174.095001,173.977010,174.048996
2025-09-23 02:00:00,174.050003,174.227010,174.039001,174.167010
2025-09-23 03:00:00,174.164000,174.227010,174.134990,174.222000
2025-09-23 04:00:00,174.222000,174.300990,174.186000,174.271000
2025-09-23 05:00:00,174.271000,174.338000,174.246990,174.330990
2025-09-23 06:00:00,174.336000,174.403000,174.300990,174.340000
2025-09-23 07:00:00,174.348010,174.521000,174.065994,174.295000
2025-09-23 08:00:00,174.287000,174.375000,174.235990,174.310000
2025-09-23 09:00:00,174.291000,174.390000,174.282000,174.328000
2025-09-23 10:00:00,174.327000,174.373990,174.286000,174.335010
2025-09-23 11:00:00,174.334000,174.468990,174.297000,174.410000
2025-09-23 12:00:00,174.405000,174.464000,174.366000,174.455990
2025-09-23 13:00:00,174.455990,174.492000,174.409000,174.435000
2025-09-23 14:00:00,174.435000,174.455990,174.352010,174.365010
