datetime,open,high,low,close
2025-09-19 05:00:00,200.424000,200.470990,200.381000,200.442000
2025-09-19 06:00:00,200.442000,200.588000,200.435000,200.570010
2025-09-19 07:00:00,200.562000,200.576000,200.267000,200.516010
2025-09-19 08:00:00,200.528000,200.576000,200.433000,200.474000
2025-09-19 09:00:00,200.480000,200.608000,200.479000,200.554000
2025-09-19 10:00:00,200.554000,200.597000,200.394000,200.531010
2025-09-19 11:00:00,200.524000,200.580990,200.393010,200.453990
2025-09-19 12:00:00,200.450000,200.481990,200.259990,200.386990
2025-09-19 13:00:00,200.395000,200.451000,199.796010,200.037003
2025-09-19 14:00:00,200.037003,200.048996,199.519000,199.802990
2025-09-19 15:00:00,199.802990,199.884990,199.699010,199.784000
2025-09-19 16:00:00,199.799000,199.929000,199.358000,199.709000
2025-09-19 17:00:00,199.703000,199.758000,199.448000,199.567000
2025-09-19 18:00:00,199.577000,199.730000,199.453990,199.590000
2025-09-19 19:00:00,199.595000,199.817990,199.467000,199.808000
2025-09-19 20:00:00,199.808000,199.841000,199.638000,199.666000
2025-09-22 09:00:00,199.351000,199.439000,199.334000,199.383000
2025-09-22 10:00:00,199.381000,199.552000,199.381000,199.533000
2025-09-22 11:00:00,199.530000,199.662990,199.496000,199.560000
2025-09-22 12:00:00,199.554990,199.735000,199.528000,199.659000
2025-09-22 13:00:00,199.661000,199.758000,199.645000,199.689000
2025-09-22 14:00:00,199.689000,199.700000,199.552000,199.599000
2025-09-22 15:00:00,199.595000,199.742000,199.537990,199.712010
2025-09-22 16:00:00,199.713000,199.761990,199.473010,199.522990
2025-09-22 17:00:00,199.519000,199.656010,199.367000,199.633000
2025-09-22 18:00:00,199.633000,199.718000,199.516010,199.539990
2025-09-22 19:00:00,199.539990,199.681000,199.470990,199.662990
2025-09-22 20:00:00,199.662990,199.707990,199.552990,199.593000
2025-09-22 21:00:00,199.592000,199.636990,199.427000,199.550990
2025-09-22 22:00:00,199.550990,199.784000,199.389010,199.702000
2025-09-22 23:00:00,199.700000,199.792010,199.571000,199.656010
2025-09-23 00:00:00,199.655000,199.757000,199.539000,199.552000
2025-09-23 01:00:00,199.547000,199.658000,199.501010,199.613010
2025-09-23 02:00:00,199.610000,199.757000,199.519000,199.569000
2025-09-23 03:00:00,199.567990,199.629000,199.547000,199.616000
2025-09-23 04:00:00,199.610000,199.724000,199.595990,199.679000
2025-09-23 05:00:00,199.673000,199.685000,199.615010,199.675990
2025-09-23 06:00:00,199.677990,199.728000,199.565990,199.584000
2025-09-23 07:00:00,199.578990,199.713000,199.384990,199.562000
2025-09-23 08:00:00,199.574010,199.673000,199.498990,199.612000
2025-09-23 09:00:00,199.591000,199.702000,199.588000,199.636990
2025-09-23 10:00:00,199.636000,199.659000,199.580000,199.645000
2025-09-23 11:00:00,199.643010,199.679000,199.588000,199.621990
2025-09-23 12:00:00,199.621000,199.670000,199.548000,199.657000
2025-09-23 13:00:00,199.654010,199.717000,199.621990,199.698000
2025-09-23 14:00:00,199.700000,199.707000,199.580990,199.636990
2025-09-23 15:00:00,199.631000,199.679000,199.603000,199.634990
2025-09-23 16:00:00,199.634000,199.699010,199.542010,199.645000
2025-09-23 17:00:00,199.645000,199.781010,199.533000,199.729000
2025-09-23 18:00:00,199.731000,199.815990,199.184010,199.261990
2025-09-23 19:00:00,199.259000,199.367000,199.141010,199.340000
2025-09-23 20:00:00,199.340000,199.595000,199.326000,199.567990
2025-09-23 21:00:00,199.567990,199.716000,199.548000,199.690000
2025-09-23 22:00:00,199.690000,199.965000,199.659000,199.858000
2025-09-23 23:00:00,199.852010,199.937000,199.605000,199.613010
